"Longitude","Latitude","Prediction","Method"
-111.652777,35.206111,0.10047821169145,"MARS"
-83.7955,35.2578,0,"MARS"
-82.7925,35.379167,0,"MARS"
-83.442133,35.434767,0.233115848835193,"MARS"
-97.751503,35.479215,0,"MARS"
-119.272606,35.503587,0.0168575852451148,"MARS"
-83.783611,35.603056,0.0794643868435026,"MARS"
-94.669697,35.750735,0.120017616935863,"MARS"
-115.357087,35.785665,0.0427643167707689,"MARS"
-81.191,35.9138,0.0489780288071515,"MARS"
-81.933072,35.972347,0.127039033607587,"MARS"
-115.268517,36.004733,0.0195447796422107,"MARS"
-94.167436,36.011703,0.124714868464347,"MARS"
-78.904037,36.032955,0.086790631713379,"MARS"
-83.764806,36.085508,0.0785377377479516,"MARS"
-96.361196,36.105481,0.000762615483545812,"MARS"
-79.802314,36.109006,0.0696721690211643,"MARS"
-98.931973,36.158414,0,"MARS"
-115.263038,36.16976,0.0272007109330911,"MARS"
-106.698369,36.187742,0.0358922822923894,"MARS"
-95.976537,36.204902,0.0258076447745505,"MARS"
-86.74472,36.205055,0.0692714820221888,"MARS"
-79.09197,36.306965,0.119644889898257,"MARS"
-114.8799,36.40493,0.240375518073164,"MARS"
-121.73333,36.48187,0.775975173763533,"MARS"
-82.485742,36.58211,0.022769274814997,"MARS"
-120.382331,36.634225,1,"MARS"
-76.73078,36.66525,0.658844984335465,"MARS"
-119.77321,36.78538,0.38591514459163,"MARS"
-107.652192,36.809735,0.0293343144924025,"MARS"
-119.716433,36.819449,1,"MARS"
-87.323337,36.91171,0.058521703924442,"MARS"
-120.034203,36.953256,0.134081916168431,"MARS"
-121.600031,37.079379,1,"MARS"
-88.60801,37.08727,0.0353295655361588,"MARS"
-78.3069,37.1655,0.597605272914124,"MARS"
-113.305096,37.179125,0,"MARS"
-121.979675,37.226862,1,"MARS"
-94.42468,37.2385,0.0027424198556209,"MARS"
-107.484167,37.30389,0.180101468304306,"MARS"
-121.894898,37.348497,0.971603912837437,"MARS"
-108.592334,37.350054,0.186906898288933,"MARS"
-77.59355,37.35748,0.219494983204751,"MARS"
-82.53532,37.4826,0.0882463900206265,"MARS"
-77.2188,37.60613,0.259505719474429,"MARS"
-122.169935,37.743065,0.980824674409665,"MARS"
-122.399044,37.765946,0.8871270291034,"MARS"
-122.026154,37.936013,1,"MARS"
-87.577222,38.013333,0.109519923183848,"MARS"
-87.278056,38.051667,0.0589792500380546,"MARS"
-78.50397,38.07657,0.0903900616887912,"MARS"
-87.536667,38.113889,0.106968635052389,"MARS"
-86.60325,38.115152,0,"MARS"
-85.574361,38.182435,0,"MARS"
-85.82678,38.23158,0,"MARS"
-109.82126,38.45832,0,"MARS"
-121.211131,38.494475,0.0939258338804925,"MARS"
-78.43471,38.5231,0,"MARS"
-82.731163,38.548136,0.189984968236402,"MARS"
-75.6106,38.6539,0.175899673086772,"MARS"
-92.09308,38.70608,0,"MARS"
-120.81162,38.73196,0.0500378369090852,"MARS"
-77.63462,38.85287,0.127005052448135,"MARS"
-76.958072,38.895572,0.638178659925804,"MARS"
-121.09959,38.93568,0,"MARS"
-104.817215,38.958341,0.133946583071927,"MARS"
-77.016715,38.970092,0.102738488142157,"MARS"
-95.711275,39.024265,0.0319439319940887,"MARS"
-90.84927,39.04577,0,"MARS"
-76.878333,39.055277,0.0442587165274894,"MARS"
-88.548934,39.067159,0.0216455121753323,"MARS"
-121.618549,39.138773,0.536271196751725,"MARS"
-84.69086,39.21487,0,"MARS"
-86.292269,39.263914,0.130414123639923,"MARS"
-78.08157,39.28102,0.110896500794659,"MARS"
-75.797317,39.305021,0.0263305253193548,"MARS"
-94.580931,39.331913,0,"MARS"
-107.23056,39.4125,0.00734386289909617,"MARS"
-75.025204,39.422273,0.214911431362384,"MARS"
-84.20077,39.42689,0,"MARS"
-81.460443,39.432117,0,"MARS"
-108.02611,39.43806,0,"MARS"
-77.042252,39.444294,0.0236762180938429,"MARS"
-91.788991,39.474976,0.326951006198463,"MARS"
-119.7954,39.521933,0,"MARS"
-94.55594,39.53063,0,"MARS"
-119.71877,39.621434,0,"MARS"
-104.569335,39.638522,0.17523767706356,"MARS"
-79.920278,39.649444,0,"MARS"
-121.84047,39.76168,0,"MARS"
-84.134412,39.785644,0,"MARS"
-80.26567,39.80933,0.0932833098398056,"MARS"
-89.640926,39.831522,0.0317406367644016,"MARS"
-84.720524,39.83562,0.0731717051871404,"MARS"
-83.99773,39.85567,0,"MARS"
-91.335868,39.915409,0,"MARS"
-79.805499,39.917663,0.0494477780121338,"MARS"
-77.30968,39.92002,0.0423422514810726,"MARS"
-82.75892,39.954457,0,"MARS"
-76.1124,40.043833,0.405695904391537,"MARS"
-76.283333,40.046667,0.138762534298215,"MARS"
-84.113808,40.08502,0,"MARS"
-108.761389,40.086944,0,"MARS"
-82.959773,40.0877,0.0170672622975534,"MARS"
-74.882222,40.107222,0.0622999895439144,"MARS"
-79.902222,40.146667,0.116934511031061,"MARS"
-104.72613,40.181625,0.998551111512132,"MARS"
-105.54564,40.27813,0,"MARS"
-110.009732,40.294178,0,"MARS"
-78.915,40.309722,0.654046726911829,"MARS"
-74.8729,40.3125,0,"MARS"
-83.063971,40.356694,0.0101769154525343,"MARS"
-80.592318,40.427372,0,"MARS"
-74.429439,40.462182,0.508711221271218,"MARS"
-109.561472,40.46471,0,"MARS"
-79.960757,40.46542,0.304646491889356,"MARS"
-86.109688,40.481347,0,"MARS"
-88.996896,40.518735,0.00859137543941794,"MARS"
-78.370833,40.535278,0.694810611952608,"MARS"
-122.38092,40.55013,0.0701617768459563,"MARS"
-111.894167,40.598056,0,"MARS"
-112.35578,40.60055,0,"MARS"
-74.126081,40.67025,0.362360930685138,"MARS"
-77.9319,40.7208,0,"MARS"
-80.316442,40.747796,0.490820413934912,"MARS"
-111.82835,40.766528,0,"MARS"
-111.945849,40.777145,0,"MARS"
-111.931,40.78422,0,"MARS"
-74.676301,40.787628,0.0262129538030191,"MARS"
-73.902,40.816,0.277979139959571,"MARS"
-96.671373,40.98498,0,"MARS"
-73.585128,41.004657,0,"MARS"
-75.32328,41.08306,0.101806481839861,"MARS"
-80.640576,41.106182,0,"MARS"
-80.484779,41.215014,0.0215066504085566,"MARS"
-88.190967,41.221537,0.0324385044625291,"MARS"
-72.07882,41.35362,0,"MARS"
-73.443056,41.399167,0.00427993438691272,"MARS"
-75.578186,41.479116,0.40847032407785,"MARS"
-112.021476,41.485007,0,"MARS"
-83.718949,41.4942,0,"MARS"
-81.458871,41.536942,0,"MARS"
-86.68502,41.629259,0.192757005645036,"MARS"
-76.939167,41.644722,0.0468284380558232,"MARS"
-87.99057,41.66812,0,"MARS"
-86.214722,41.69666,0,"MARS"
-90.521944,41.699174,0,"MARS"
-76.512726,41.705226,0.331139065986342,"MARS"
-85.824696,41.716959,0.012634404067262,"MARS"
-109.788333,41.750556,0,"MARS"
-95.928185,41.832256,0,"MARS"
-71.36097,41.841039,0.561014747387963,"MARS"
-87.75247,41.855243,0,"MARS"
-80.572808,41.959695,0,"MARS"
-70.023598,41.975804,0,"MARS"
-86.309694,42.19779,0,"MARS"
-70.963346,42.241229,0.014477502012875,"MARS"
-91.526879,42.281013,0.0415128117737119,"MARS"
-72.334079,42.298493,0,"MARS"
-110.098861,42.486361,0,"MARS"
-71.306986,42.612085,1,"MARS"
-109.753,42.719,0.0951227298099887,"MARS"
-82.793463,42.731394,0,"MARS"
-84.562867,42.76138,0.455433705544288,"MARS"
-96.90383,42.78943,0.322678941721444,"MARS"
-84.393795,42.798339,0.0619113540708922,"MARS"
-112.460347,42.876725,0,"MARS"
-73.24984,42.88759,0.13242096498143,"MARS"
-109.788,42.9288,0,"MARS"
-72.272332,42.930521,0.579749868893689,"MARS"
-82.456229,42.953336,0,"MARS"
-70.713958,43.045269,0.778893433098423,"MARS"
-76.05921,43.05235,0.403064384356132,"MARS"
-87.90144,43.09456,0,"MARS"
-94.693518,43.123704,0,"MARS"
-77.54817,43.14618,0.555710291492814,"MARS"
-83.461541,43.168336,0.00470235998159717,"MARS"
-87.92087,43.34317,0,"MARS"
-74.51625,43.44957,0.517182821866055,"MARS"
-96.78331,43.59901,0.970319737471769,"MARS"
-72.309499,43.629605,0.419274741758402,"MARS"
-88.42205,43.6874,0.00154337281652673,"MARS"
-87.792235,43.815596,0,"MARS"
-123.0353,43.8345,0.298342895862232,"MARS"
-71.217639,44.308132,0.420200871865477,"MARS"
-73.90312,44.36608,0,"MARS"
-73.8589,44.39308,0.194577968133246,"MARS"
-87.50525,44.44312,0,"MARS"
-93.512534,44.791437,0,"MARS"
-106.961388,44.803888,0.114703399869156,"MARS"
-97.128802,44.89965,0.944900317292925,"MARS"
-92.765136,45.168004,0.326623981820297,"MARS"
-122.7721,45.768531,0.818528836275043,"MARS"
-119.262991,45.828968,0,"MARS"
-93.75945,46.2053,0.163843066783891,"MARS"
-105.812778,46.411389,0.3788522698535,"MARS"
-90.65615,46.60234,0.59951573499884,"MARS"
-114.021499,46.842181,0.908515151635054,"MARS"
-117.52997,47.41645,0,"MARS"
-122.064722,47.5525,0.470534456952407,"MARS"
-95.0166,47.8796,0.102790390208486,"MARS"
-101.571583,47.940861,0.221241964071172,"MARS"
-102.4018,48.64193,0.0774968264151827,"MARS"
-148.9676,63.7232,0.289608488159577,"MARS"
