"Longitude","Latitude","Prediction","Method"
-90.182722,32.329111,0.227558780156296,"ASS"
-90.225667,32.346722,0.227327010563511,"ASS"
-86.255193,32.53568,0.227095246668689,"ASS"
-93.74894,32.536273,0.226863489609324,"ASS"
-97.088598,32.65637,0.226631741160822,"ASS"
-114.61444,32.690278,0.226400003258068,"ASS"
-103.122917,32.726656,0.226168277835946,"ASS"
-96.860117,32.820061,0.225936566829344,"ASS"
-79.657187,32.941023,0.225704872173144,"ASS"
-87.481507,33.095379,0.225473195886209,"ASS"
-80.030712,33.183016,0.22524154032331,"ASS"
-111.86536,33.41018,0.225009907923193,"ASS"
-96.94459,33.410648,0.224778301124605,"ASS"
-111.93471,33.41123,0.224546722366293,"ASS"
-111.5436,33.4214,0.224315174087003,"ASS"
-112.14256,33.48378,0.224083658725483,"ASS"
-112.06619,33.56031,0.223852178622578,"ASS"
-117.072202,33.583018,0.223620735727522,"ASS"
-111.72534,33.61092,0.22338933189165,"ASS"
-115.820124,33.747236,0.223157968966294,"ASS"
-80.781135,33.81468,0.222926648802788,"ASS"
-116.54101,33.85275,0.222695373252465,"ASS"
-118.205,33.901389,0.222464143994978,"ASS"
-116.830074,33.944713,0.222232962023258,"ASS"
-85.992556,33.98821,0.222001828158555,"ASS"
-118.22688,34.06659,0.22177074322212,"ASS"
-117.49201,34.10002,0.221539708035202,"ASS"
-117.274063,34.106678,0.221308723419053,"ASS"
-118.1272,34.1326,0.221077790381192,"ASS"
-117.85036,34.14435,0.220846910674224,"ASS"
-117.27235,34.2431,0.22061608623702,"ASS"
-113.5586,34.2439,0.220385319008456,"ASS"
-119.143182,34.25239,0.220154610927403,"ASS"
-118.683685,34.276316,0.219923963932737,"ASS"
-118.80998,34.404281,0.219693379963329,"ASS"
-117.28563,34.41651,0.219462861399191,"ASS"
-119.79146,34.54166,0.219232412384883,"ASS"
-112.463213,34.612055,0.219002037506105,"ASS"
-120.428717,34.725352,0.218771741348553,"ASS"
-95.78441,34.885608,0.218541528497926,"ASS"
-78.991692,35.002304,0.218311403539923,"ASS"
-118.18893,35.04944,0.218081370738027,"ASS"
-90.193141,35.197288,0.217851433066864,"ASS"
-111.65109,35.204452,0.217621593178848,"ASS"
-118.78863,35.23918,0.21739185372639,"ASS"
-83.7955,35.2578,0.217162217361903,"ASS"
-80.713469,35.314158,0.216932686737799,"ASS"
-120.04019,35.35472,0.216703264506491,"ASS"
-119.062613,35.356615,0.216473953274287,"ASS"
-120.836819,35.361589,0.216244755463093,"ASS"
-89.83447,35.378153,0.216015673448707,"ASS"
-119.016787,35.438035,0.215786709606931,"ASS"
-81.27675,35.438556,0.215557866313565,"ASS"
-82.59986,35.500102,0.215329145944411,"ASS"
-120.23135,35.64368,0.215100550960027,"ASS"
-78.574167,35.856111,0.214872084160002,"ASS"
-94.167436,36.011703,0.214643748428686,"ASS"
-83.87381,36.019186,0.214415546650427,"ASS"
-107.904167,36.035,0.214187481709572,"ASS"
-112.1836,36.05864,0.21395955649047,"ASS"
-115.253333,36.106389,0.213731773973983,"ASS"
-78.768056,36.141111,0.21350413752703,"ASS"
-115.332728,36.173415,0.213276650613043,"ASS"
-94.116827,36.1797,0.213049316695455,"ASS"
-86.74472,36.205055,0.212822139237697,"ASS"
-121.126371,36.209286,0.212595121703203,"ASS"
-115.091437,36.214465,0.212368267555404,"ASS"
-95.249943,36.228408,0.21214158035981,"ASS"
-82.424555,36.541365,0.211915064090231,"ASS"
-115.676651,36.569333,0.211688722822557,"ASS"
-119.741332,36.705474,0.211462560632674,"ASS"
-107.977567,36.742227,0.21123658159647,"ASS"
-114.050347,36.815897,0.211010789789834,"ASS"
-119.874739,36.841592,0.210785189091725,"ASS"
-121.3621,36.843425,0.210559782593395,"ASS"
-81.25423,36.89117,0.210334573189165,"ASS"
-121.98822,36.98332,0.210109563773358,"ASS"
-107.870219,37.10258,0.209884757240298,"ASS"
-113.1506,37.1983,0.209660156484308,"ASS"
-94.42468,37.2385,0.209435764634255,"ASS"
-120.429718,37.289732,0.209211585757189,"ASS"
-93.204411,37.319186,0.208987624154706,"ASS"
-77.25925,37.34438,0.208763884128401,"ASS"
-118.417478,37.362137,0.208540369979869,"ASS"
-122.20337,37.482934,0.208317086010704,"ASS"
-77.2188,37.60613,0.208094036522503,"ASS"
-122.031547,37.654456,0.207871225909081,"ASS"
-95.47594,37.67696,0.207648658933137,"ASS"
-119.7062,37.71325,0.20742634044959,"ASS"
-87.321667,37.954444,0.207204275313361,"ASS"
-120.378551,37.98178,0.206982468379368,"ASS"
-87.577222,38.013333,0.206760924502531,"ASS"
-87.278056,38.051667,0.20653964823079,"ASS"
-88.624943,38.082155,0.206318642884166,"ASS"
-85.833322,38.317813,0.206097911475698,"ASS"
-120.764426,38.342606,0.205877457018428,"ASS"
-81.621161,38.346258,0.205657282525394,"ASS"
-85.44428,38.4002,0.205437391009639,"ASS"
-109.82126,38.45832,0.205217785417914,"ASS"
-78.81952,38.47753,0.204998468431816,"ASS"
-77.3704,38.48123,0.204779442666655,"ASS"
-121.211131,38.494475,0.204560710737742,"ASS"
-76.617194,38.536722,0.204342275260384,"ASS"
-90.160477,38.612034,0.204124138849893,"ASS"
-121.73269,38.66121,0.203906304121576,"ASS"
-92.09308,38.70608,0.203688773686164,"ASS"
-94.57983,38.75961,0.203471550136067,"ASS"
-120.033084,38.81161,0.203254636059115,"ASS"
-77.63462,38.85287,0.203038034043137,"ASS"
-76.958072,38.895572,0.202821746675964,"ASS"
-106.9858,38.9564,0.202605776545426,"ASS"
-104.817215,38.958341,0.202390126304214,"ASS"
-84.721363,38.967443,0.202174798864456,"ASS"
-77.016715,38.970092,0.201959797203145,"ASS"
-76.878333,39.055277,0.201745124297272,"ASS"
-88.548934,39.067159,0.201530783123826,"ASS"
-121.99887,39.18919,0.201316776659798,"ASS"
-121.820362,39.205572,0.201103108432236,"ASS"
-121.055608,39.233477,0.200889784168411,"ASS"
-86.292269,39.263914,0.200676810145649,"ASS"
-84.36625,39.2787,0.200464192641278,"ASS"
-85.766816,39.294322,0.200251937932624,"ASS"
-94.95102,39.327391,0.200040052297016,"ASS"
-119.739606,39.399837,0.199828542011779,"ASS"
-94.265373,39.407452,0.199617413381347,"ASS"
-75.025204,39.422273,0.199406672818574,"ASS"
-108.02611,39.43806,0.199196326763422,"ASS"
-77.963845,39.448105,0.19898638165585,"ASS"
-74.448736,39.464872,0.198776843935819,"ASS"
-118.783624,39.472471,0.198567720043289,"ASS"
-91.788991,39.474976,0.198359016300708,"ASS"
-119.7954,39.521933,0.198150738560468,"ASS"
-94.55594,39.53063,0.197942892557447,"ASS"
-105.070358,39.534488,0.197735484026526,"ASS"
-107.784125,39.54182,0.197528518702583,"ASS"
-87.312883,39.558525,0.197322002320497,"ASS"
-76.203889,39.563333,0.197115940615147,"ASS"
-110.770111,39.59575,0.196910339041331,"ASS"
-85.870669,39.613367,0.196705201933522,"ASS"
-83.94268,39.66575,0.196500533346112,"ASS"
-75.864771,39.702982,0.196296337333493,"ASS"
-79.012,39.70595,0.196092617950056,"ASS"
-105.177989,39.743724,0.195889379250193,"ASS"
-121.60791,39.75786,0.195686625195182,"ASS"
-105.49127,39.792519,0.195484359373846,"ASS"
-89.640926,39.831522,0.195282585281893,"ASS"
-84.720524,39.83562,0.195081306415031,"ASS"
-88.925594,39.866834,0.19488052626897,"ASS"
-91.335868,39.915409,0.194680248339418,"ASS"
-81.3373,39.9428,0.194480476175887,"ASS"
-82.75892,39.954457,0.194281213543102,"ASS"
-77.475556,39.961111,0.194082464259593,"ASS"
-88.37251,40.05278,0.193884232143889,"ASS"
-85.992451,40.068297,0.193686521014517,"ASS"
-75.011944,40.076389,0.193489334690008,"ASS"
-85.652184,40.125703,0.19329267698889,"ASS"
-76.846988,40.246992,0.193096551455522,"ASS"
-104.70645,40.2614,0.192900960537579,"ASS"
-76.681389,40.272222,0.192705906408567,"ASS"
-79.505667,40.304694,0.192511391241992,"ASS"
-76.394788,40.338516,0.192317417211358,"ASS"
-80.6158,40.3663,0.19212398649017,"ASS"
-80.169943,40.375644,0.191931101134193,"ASS"
-75.9686,40.38335,0.191738762728215,"ASS"
-74.429439,40.462182,0.191546972739287,"ASS"
-75.789721,40.51408,0.191355732634455,"ASS"
-86.553035,40.540455,0.191165043880769,"ASS"
-111.894167,40.598056,0.190974907945276,"ASS"
-79.727664,40.617488,0.190785326731945,"ASS"
-111.901851,40.662961,0.190596303892425,"ASS"
-73.41919,40.74529,0.190407843515286,"ASS"
-89.585869,40.745504,0.190219949689096,"ASS"
-84.0539,40.770944,0.190032626502425,"ASS"
-111.931,40.78422,0.189845878043843,"ASS"
-85.661408,40.816038,0.189659708401918,"ASS"
-73.94825,40.81976,0.189474121639204,"ASS"
-81.3785,40.82812,0.189289121714196,"ASS"
-73.585128,41.004657,0.189104712559371,"ASS"
-73.336667,41.118333,0.188920898107207,"ASS"
-74.02819,41.18208,0.188737682290182,"ASS"
-85.016821,41.221418,0.188555069040774,"ASS"
-88.190967,41.221537,0.18837306226989,"ASS"
-95.973142,41.247486,0.188191665802153,"ASS"
-95.938593,41.322508,0.188010883440614,"ASS"
-106.2399,41.3642,0.187830718988323,"ASS"
-71.524337,41.377434,0.187651176248332,"ASS"
-73.443056,41.399167,0.187472259023693,"ASS"
-75.623056,41.442778,0.187293971338766,"ASS"
-75.578186,41.479116,0.187116318103156,"ASS"
-81.678449,41.492117,0.186939304447778,"ASS"
-71.423705,41.49511,0.186762935503547,"ASS"
-87.036236,41.512118,0.186587216401378,"ASS"
-90.51735,41.514727,0.186412152272186,"ASS"
-90.587611,41.530011,0.186237748246885,"ASS"
-86.370556,41.551667,0.18606400933844,"ASS"
-93.643118,41.603159,0.185890940088012,"ASS"
-87.199167,41.6175,0.185718544918812,"ASS"
-87.99057,41.66812,0.18554682825405,"ASS"
-81.422455,41.673006,0.185375794516937,"ASS"
-86.214722,41.69666,0.185205448130683,"ASS"
-85.824696,41.716959,0.185035793438167,"ASS"
-109.788333,41.750556,0.184866834460933,"ASS"
-87.713488,41.7514,0.184698575140195,"ASS"
-110.53788,41.783083,0.184531019417165,"ASS"
-70.023598,41.975804,0.184364171233056,"ASS"
-91.68766,41.97677,0.184198034529081,"ASS"
-87.792002,41.984332,0.184032613154074,"ASS"
-88.273029,42.049148,0.183867910587352,"ASS"
-87.799227,42.139996,0.183703930215855,"ASS"
-80.038611,42.14175,0.18354067542652,"ASS"
-83.599722,42.240556,0.183378149606286,"ASS"
-72.334079,42.298493,0.183216356142092,"ASS"
-73.239648,42.452299,0.183055298420878,"ASS"
-83.183199,42.463063,0.182894980066192,"ASS"
-110.098861,42.486361,0.18273540564803,"ASS"
-79.31881,42.49963,0.182576579972998,"ASS"
-89.06347,42.51831,0.182418507847703,"ASS"
-87.88576,42.5956,0.182261194078751,"ASS"
-72.596689,42.605816,0.182104643472748,"ASS"
-71.362068,42.62668,0.181948860633765,"ASS"
-87.79689,42.77711,0.181793849355732,"ASS"
-71.878626,42.86183,0.18163961323004,"ASS"
-72.272332,42.930521,0.181486155848085,"ASS"
-82.456229,42.953336,0.181333480801259,"ASS"
-85.671339,42.984173,0.181181591680955,"ASS"
-78.77153,42.99328,0.181030492078568,"ASS"
-83.670159,43.047224,0.180880185356493,"ASS"
-76.05921,43.05235,0.180730673961139,"ASS"
-107.549444,43.081667,0.180581960109918,"ASS"
-77.54817,43.14618,0.180434046020241,"ASS"
-113.562222,43.460556,0.180286933909519,"ASS"
-87.8102,43.4983,0.180140625995165,"ASS"
-71.498328,43.567989,0.179995124271465,"ASS"
-116.347853,43.600699,0.179850429840205,"ASS"
-91.2269,43.7775,0.179706543580047,"ASS"
-69.26059,43.917955,0.179563466369651,"ASS"
-123.083737,44.026312,0.179421199087679,"ASS"
-103.315765,44.155636,0.179279742612793,"ASS"
-71.303821,44.270093,0.179139097766389,"ASS"
-96.807299,44.348604,0.178999265140806,"ASS"
-73.8589,44.39308,0.178860245271118,"ASS"
-87.50525,44.44312,0.178722038692402,"ASS"
-67.615495,44.527653,0.17858464593973,"ASS"
-106.961388,44.803888,0.178448067548178,"ASS"
-123.005934,44.943114,0.17831230405282,"ASS"
-86.994,45.2384,0.178177355804468,"ASS"
-122.7455,45.3992,0.178043222416881,"ASS"
-122.516667,45.616667,0.177909903319556,"ASS"
-89.654,46.0519,0.177777397941989,"ASS"
-119.243743,46.204582,0.177645705713675,"ASS"
-93.75945,46.2053,0.177514826064112,"ASS"
-68.033006,46.696431,0.177384758295435,"ASS"
-109.455315,47.048537,0.177255501200333,"ASS"
-122.064722,47.5525,0.177127053444137,"ASS"
-117.27422,47.82728,0.176999413692175,"ASS"
-92.829225,48.41252,0.176872580609776,"ASS"
