"X","Y","Prediction","Method"
78,93,0.97,"Engression"
78,92,0.89,"Engression"
43,154,0.93,"Engression"
42,155,0.96,"Engression"
33,153,0.94,"Engression"
5,178,0.96,"Engression"
10,187,0.99,"Engression"
15,183,1,"Engression"
5,182,0.92,"Engression"
5,181,1,"Engression"
5,173,0.58,"Engression"
3,175,0.96,"Engression"
2,174,0.88,"Engression"
5,172,0.89,"Engression"
6,168,0.82,"Engression"
2,171,0.85,"Engression"
1,171,0.76,"Engression"
12,161,0.91,"Engression"
177,13,0.99,"Engression"
175,11,0.87,"Engression"
179,10,0.89,"Engression"
176,10,1,"Engression"
179,7,0.88,"Engression"
172,6,0.94,"Engression"
175,6,0.62,"Engression"
176,6,0.96,"Engression"
176,5,1,"Engression"
177,5,0.89,"Engression"
175,4,0.93,"Engression"
177,4,0.99,"Engression"
169,4,0.98,"Engression"
167,17,0.99,"Engression"
169,18,1,"Engression"
168,16,0.99,"Engression"
192,19,1,"Engression"
119,103,0.87,"Engression"
121,99,1,"Engression"
121,94,0.96,"Engression"
147,83,1,"Engression"
107,62,0.79,"Engression"
106,62,0.79,"Engression"
105,62,0.09,"Engression"
110,61,0.62,"Engression"
106,59,0.28,"Engression"
107,58,0.67,"Engression"
99,54,0.6,"Engression"
97,59,0.66,"Engression"
98,56,0.53,"Engression"
102,64,0.7,"Engression"
100,63,0.86,"Engression"
100,66,0.78,"Engression"
101,69,0.88,"Engression"
103,66,0.81,"Engression"
102,67,0.84,"Engression"
103,67,0.94,"Engression"
108,62,0.07,"Engression"
117,68,0.96,"Engression"
110,67,0.68,"Engression"
120,66,0.98,"Engression"
134,66,0.98,"Engression"
133,67,0.92,"Engression"
133,66,0.31,"Engression"
132,67,0.94,"Engression"
133,53,0.9,"Engression"
123,54,0.64,"Engression"
118,55,0.79,"Engression"
111,58,0.93,"Engression"
111,57,0.95,"Engression"
109,58,0.91,"Engression"
89,81,0.88,"Engression"
93,81,0.74,"Engression"
94,82,0.68,"Engression"
96,80,0.81,"Engression"
95,78,0.91,"Engression"
87,76,0.97,"Engression"
87,72,0.61,"Engression"
34,138,0.85,"Engression"
32,138,0.55,"Engression"
32,137,0.66,"Engression"
30,139,0.67,"Engression"
30,138,0.83,"Engression"
31,137,0.91,"Engression"
32,136,0.41,"Engression"
36,136,0.87,"Engression"
34,136,0.4,"Engression"
36,133,0.55,"Engression"
72,173,1,"Engression"
119,38,0.63,"Engression"
118,37,0.63,"Engression"
116,37,0,"Engression"
118,34,0,"Engression"
120,34,0.25,"Engression"
119,34,0,"Engression"
123,35,0.06,"Engression"
123,34,0.05,"Engression"
119,33,0.25,"Engression"
123,32,0.83,"Engression"
120,32,0.35,"Engression"
116,32,0,"Engression"
116,31,0,"Engression"
117,31,0.72,"Engression"
119,31,0.36,"Engression"
120,30,0.61,"Engression"
121,27,0.08,"Engression"
122,36,0.04,"Engression"
132,34,0.09,"Engression"
131,34,0.06,"Engression"
129,34,0.43,"Engression"
133,34,0.11,"Engression"
130,31,0.01,"Engression"
130,33,0.01,"Engression"
128,33,0.64,"Engression"
127,32,0.62,"Engression"
126,34,0.5,"Engression"
125,33,0.79,"Engression"
125,35,0,"Engression"
125,34,0,"Engression"
125,32,0.2,"Engression"
125,31,0.49,"Engression"
126,31,0.18,"Engression"
126,29,0.4,"Engression"
124,31,0.73,"Engression"
122,29,0.26,"Engression"
124,29,0.19,"Engression"
125,28,0.02,"Engression"
126,28,0,"Engression"
124,27,0.93,"Engression"
123,26,0.15,"Engression"
124,25,0.12,"Engression"
118,29,0.04,"Engression"
120,27,0.08,"Engression"
119,27,0,"Engression"
118,27,0.09,"Engression"
115,33,0,"Engression"
113,33,0,"Engression"
110,34,0.04,"Engression"
110,33,0,"Engression"
110,32,0,"Engression"
115,32,0.01,"Engression"
121,48,0.27,"Engression"
121,45,0.67,"Engression"
128,44,0.75,"Engression"
124,44,0.03,"Engression"
125,44,0.89,"Engression"
123,43,0.34,"Engression"
125,43,0.43,"Engression"
126,44,0.48,"Engression"
120,41,0.03,"Engression"
131,41,0.68,"Engression"
117,41,0.09,"Engression"
117,40,0.25,"Engression"
120,38,0.8,"Engression"
121,39,0.33,"Engression"
94,104,0.92,"Engression"
95,101,0.9,"Engression"
80,96,0.74,"Engression"
79,95,0.72,"Engression"
85,95,0.65,"Engression"
87,94,0.95,"Engression"
89,94,0.58,"Engression"
88,93,0.87,"Engression"
38,119,0.11,"Engression"
39,118,0.03,"Engression"
36,117,0.04,"Engression"
35,116,0.18,"Engression"
37,114,0.08,"Engression"
33,114,0.17,"Engression"
34,118,0.05,"Engression"
29,122,0.61,"Engression"
88,105,0.99,"Engression"
81,109,0.87,"Engression"
84,110,0.9,"Engression"
11,155,0.88,"Engression"
23,144,0.57,"Engression"
10,146,0.52,"Engression"
11,145,0.56,"Engression"
13,141,0.8,"Engression"
17,136,0.68,"Engression"
24,140,0.7,"Engression"
25,137,0.73,"Engression"
71,104,0.78,"Engression"
73,104,0.7,"Engression"
70,104,0.86,"Engression"
68,104,0.72,"Engression"
70,103,0.8,"Engression"
75,104,0.92,"Engression"
75,102,0.4,"Engression"
74,100,0.86,"Engression"
77,101,0.93,"Engression"
78,103,0.32,"Engression"
82,100,0.93,"Engression"
66,99,0.67,"Engression"
72,96,0.66,"Engression"
70,97,0.3,"Engression"
73,95,0.69,"Engression"
74,95,0.82,"Engression"
64,197,1,"Engression"
70,192,1,"Engression"
76,193,1,"Engression"
118,110,0.98,"Engression"
112,108,0.95,"Engression"
108,109,0.86,"Engression"
51,92,0.52,"Engression"
53,93,0.62,"Engression"
52,92,0.27,"Engression"
54,90,0.15,"Engression"
55,87,0.28,"Engression"
53,87,0.02,"Engression"
54,86,0.01,"Engression"
58,84,0.7,"Engression"
52,84,0.05,"Engression"
63,81,0.46,"Engression"
65,78,0.45,"Engression"
67,79,0.55,"Engression"
59,77,0.33,"Engression"
71,75,0.64,"Engression"
50,84,0,"Engression"
52,89,0.29,"Engression"
41,124,0.21,"Engression"
41,122,0.64,"Engression"
43,122,0.24,"Engression"
42,120,0.28,"Engression"
43,120,0.81,"Engression"
41,125,0.25,"Engression"
39,125,0.74,"Engression"
40,125,0.47,"Engression"
44,124,0.07,"Engression"
42,124,0.54,"Engression"
37,128,0.17,"Engression"
39,129,0.48,"Engression"
38,129,0.69,"Engression"
36,128,0.27,"Engression"
36,129,0.81,"Engression"
63,139,0.8,"Engression"
64,143,0.88,"Engression"
64,142,0.97,"Engression"
62,141,0.97,"Engression"
62,142,0.98,"Engression"
67,143,1,"Engression"
69,141,0.89,"Engression"
69,144,0.9,"Engression"
69,146,1,"Engression"
84,145,0.93,"Engression"
85,145,0.94,"Engression"
128,29,0,"Engression"
130,29,0.02,"Engression"
131,30,0.22,"Engression"
131,27,0,"Engression"
132,27,0,"Engression"
133,27,0.11,"Engression"
133,24,0.44,"Engression"
133,23,0.47,"Engression"
135,23,0,"Engression"
135,19,0.39,"Engression"
132,21,0,"Engression"
133,22,0.1,"Engression"
133,25,0.67,"Engression"
132,26,0,"Engression"
132,23,0.35,"Engression"
129,23,0,"Engression"
129,26,0.44,"Engression"
130,26,0.6,"Engression"
128,28,0.9,"Engression"
127,27,0.27,"Engression"
126,25,0,"Engression"
126,27,0.69,"Engression"
87,143,1,"Engression"
66,136,0.91,"Engression"
66,135,0.75,"Engression"
64,132,0.27,"Engression"
60,132,0.82,"Engression"
59,135,0.64,"Engression"
64,138,0.75,"Engression"
76,144,0.95,"Engression"
81,144,0.95,"Engression"
84,144,0.92,"Engression"
83,142,0.94,"Engression"
68,139,0.95,"Engression"
69,157,1,"Engression"
72,155,0.99,"Engression"
78,155,1,"Engression"
68,163,1,"Engression"
73,162,0.98,"Engression"
138,30,0.61,"Engression"
138,29,0.54,"Engression"
138,32,0.81,"Engression"
136,31,0.54,"Engression"
135,30,0.79,"Engression"
135,29,0.84,"Engression"
140,29,0.36,"Engression"
141,28,0.84,"Engression"
142,30,0.32,"Engression"
144,30,0.01,"Engression"
144,29,0.69,"Engression"
144,28,0.39,"Engression"
146,25,0.9,"Engression"
145,27,0.54,"Engression"
140,23,0.72,"Engression"
143,20,0.02,"Engression"
143,22,0.6,"Engression"
141,21,0.2,"Engression"
146,32,0.95,"Engression"
148,31,0.88,"Engression"
145,31,0.86,"Engression"
147,30,0.89,"Engression"
148,30,1,"Engression"
150,31,0.96,"Engression"
151,30,0.99,"Engression"
149,29,0.84,"Engression"
149,30,0.97,"Engression"
155,24,0.17,"Engression"
152,20,0.78,"Engression"
158,21,0.93,"Engression"
159,28,0.94,"Engression"
157,29,0.97,"Engression"
155,32,0.82,"Engression"
154,29,0.98,"Engression"
156,28,0.77,"Engression"
157,27,0.82,"Engression"
158,27,0.99,"Engression"
158,26,0.01,"Engression"
160,27,0.89,"Engression"
159,25,0.59,"Engression"
158,25,0.96,"Engression"
161,25,0.33,"Engression"
162,26,0.87,"Engression"
163,25,0.99,"Engression"
164,25,0.95,"Engression"
165,24,0.98,"Engression"
163,24,0.97,"Engression"
196,25,1,"Engression"
195,21,1,"Engression"
59,127,0.94,"Engression"
60,127,0.78,"Engression"
61,129,0.09,"Engression"
63,130,0.17,"Engression"
61,128,0.77,"Engression"
61,127,0.61,"Engression"
59,126,0.18,"Engression"
62,122,0.48,"Engression"
57,122,0.98,"Engression"
61,93,0.05,"Engression"
57,92,0.48,"Engression"
58,92,0.43,"Engression"
133,30,0.06,"Engression"
134,32,0.31,"Engression"
134,33,0.8,"Engression"
135,34,0.17,"Engression"
135,33,0.65,"Engression"
136,34,0.09,"Engression"
135,35,0,"Engression"
138,35,0.98,"Engression"
138,33,0.62,"Engression"
140,35,0.75,"Engression"
141,35,0.94,"Engression"
140,36,0.54,"Engression"
141,33,0.93,"Engression"
142,32,0.06,"Engression"
143,34,0.91,"Engression"
143,32,0.33,"Engression"
145,32,0.64,"Engression"
145,33,0.95,"Engression"
146,33,0.95,"Engression"
141,64,0.9,"Engression"
140,44,0.96,"Engression"
137,40,0.64,"Engression"
138,41,0.75,"Engression"
146,51,0.94,"Engression"
147,51,0.99,"Engression"
146,50,0.94,"Engression"
143,41,0.85,"Engression"
142,43,0.87,"Engression"
140,40,0.72,"Engression"
139,40,0.71,"Engression"
164,41,0.99,"Engression"
160,34,0.97,"Engression"
152,43,1,"Engression"
157,41,0.99,"Engression"
164,36,1,"Engression"
166,35,0.97,"Engression"
170,36,1,"Engression"
176,36,1,"Engression"
200,36,1,"Engression"
194,50,1,"Engression"
194,49,1,"Engression"
140,37,0.58,"Engression"
142,36,0.66,"Engression"
143,36,0.33,"Engression"
144,36,0.01,"Engression"
145,36,0.52,"Engression"
149,33,0.7,"Engression"
138,50,0.79,"Engression"
144,51,0.98,"Engression"
149,46,0.99,"Engression"
146,5,0.8,"Engression"
146,6,0.87,"Engression"
147,3,0.06,"Engression"
144,4,0.93,"Engression"
142,6,0.72,"Engression"
141,6,0.44,"Engression"
143,7,0.2,"Engression"
141,9,0.01,"Engression"
144,6,0.68,"Engression"
147,6,0.37,"Engression"
145,2,0.84,"Engression"
144,2,0,"Engression"
144,3,0,"Engression"
143,3,0.55,"Engression"
148,4,0.78,"Engression"
149,5,0.05,"Engression"
150,6,0.15,"Engression"
149,7,0.18,"Engression"
149,8,0.31,"Engression"
144,11,0,"Engression"
142,12,0.05,"Engression"
140,11,0.69,"Engression"
140,12,0.33,"Engression"
142,17,0.07,"Engression"
145,18,0.78,"Engression"
145,16,0.26,"Engression"
147,16,0,"Engression"
147,15,0.7,"Engression"
145,15,0.2,"Engression"
143,14,0.84,"Engression"
145,13,0.47,"Engression"
145,12,0.61,"Engression"
153,14,0.92,"Engression"
154,12,0.99,"Engression"
160,16,0.81,"Engression"
161,7,0.91,"Engression"
155,4,0.77,"Engression"
163,3,0.97,"Engression"
152,6,0.02,"Engression"
40,111,0.84,"Engression"
37,111,0.26,"Engression"
40,110,0.25,"Engression"
62,115,0.99,"Engression"
61,115,0.98,"Engression"
60,116,0.88,"Engression"
61,117,0.23,"Engression"
60,118,0.16,"Engression"
62,117,0.8,"Engression"
64,117,0.97,"Engression"
61,114,0.76,"Engression"
59,121,0.95,"Engression"
61,119,0.18,"Engression"
63,119,0.49,"Engression"
63,118,0.05,"Engression"
62,121,0.69,"Engression"
61,121,0.66,"Engression"
66,115,0.69,"Engression"
66,112,0.84,"Engression"
65,111,0.86,"Engression"
62,111,0.52,"Engression"
64,113,0.56,"Engression"
64,112,0.91,"Engression"
61,113,0.83,"Engression"
59,112,0.7,"Engression"
58,111,0.22,"Engression"
73,69,0.73,"Engression"
74,66,0.16,"Engression"
75,66,0.08,"Engression"
70,59,0.42,"Engression"
73,59,0.05,"Engression"
77,58,0.03,"Engression"
73,56,0.15,"Engression"
75,55,0.29,"Engression"
76,53,0.73,"Engression"
74,64,0.1,"Engression"
77,60,0.32,"Engression"
39,109,0.24,"Engression"
38,108,0.04,"Engression"
39,108,0.24,"Engression"
41,107,0.2,"Engression"
43,107,0.02,"Engression"
45,106,0,"Engression"
45,105,0.16,"Engression"
39,106,0.02,"Engression"
39,104,0.09,"Engression"
93,40,0.43,"Engression"
94,40,0.31,"Engression"
92,40,0,"Engression"
86,47,0,"Engression"
86,44,0.03,"Engression"
87,43,0.18,"Engression"
78,51,0.02,"Engression"
78,52,0.39,"Engression"
75,46,0.37,"Engression"
78,47,0.01,"Engression"
50,103,0.5,"Engression"
51,102,0.43,"Engression"
51,101,0.02,"Engression"
48,103,0.49,"Engression"
47,101,0.04,"Engression"
46,101,0,"Engression"
46,103,0.11,"Engression"
45,104,0.01,"Engression"
45,101,0,"Engression"
46,100,0,"Engression"
49,98,0.02,"Engression"
50,99,0,"Engression"
51,100,0.02,"Engression"
54,95,0,"Engression"
55,97,0.08,"Engression"
56,96,0.2,"Engression"
57,96,0.29,"Engression"
56,103,0.33,"Engression"
47,94,0.27,"Engression"
45,98,0.48,"Engression"
44,98,0.03,"Engression"
50,97,0,"Engression"
49,97,0.02,"Engression"
49,94,0.29,"Engression"
52,95,0.5,"Engression"
38,170,0.61,"Engression"
41,170,0.97,"Engression"
42,170,0.96,"Engression"
40,174,1,"Engression"
42,172,0.92,"Engression"
43,169,0.92,"Engression"
40,169,0.99,"Engression"
36,175,1,"Engression"
34,170,0.68,"Engression"
46,179,0.96,"Engression"
46,171,0.93,"Engression"
69,150,1,"Engression"
55,197,1,"Engression"
42,194,0.98,"Engression"
33,196,0.99,"Engression"
38,189,0.98,"Engression"
42,185,0.99,"Engression"
52,191,1,"Engression"
45,122,0.55,"Engression"
44,120,0.12,"Engression"
46,122,0.05,"Engression"
48,122,0.19,"Engression"
49,122,0.74,"Engression"
48,127,0.33,"Engression"
48,126,0.19,"Engression"
48,124,0.05,"Engression"
51,124,0.64,"Engression"
52,125,0.56,"Engression"
51,126,0.62,"Engression"
52,120,0.23,"Engression"
38,121,0.4,"Engression"
38,123,0.5,"Engression"
39,123,0.17,"Engression"
38,122,0.11,"Engression"
38,124,0.25,"Engression"
37,125,0.35,"Engression"
32,123,0.41,"Engression"
33,122,0.27,"Engression"
33,121,0.36,"Engression"
34,124,0.4,"Engression"
35,124,0.08,"Engression"
34,125,0.58,"Engression"
33,125,0.82,"Engression"
35,125,0.01,"Engression"
33,127,0.84,"Engression"
30,126,0.43,"Engression"
29,126,0.13,"Engression"
27,127,0.6,"Engression"
27,126,0.71,"Engression"
27,128,0.47,"Engression"
29,127,0.62,"Engression"
30,130,0.47,"Engression"
31,130,0.4,"Engression"
29,130,0.22,"Engression"
30,131,0.46,"Engression"
27,133,0.5,"Engression"
25,133,0.57,"Engression"
18,131,0.43,"Engression"
69,111,0.91,"Engression"
70,112,0.67,"Engression"
68,110,0.84,"Engression"
64,110,0.59,"Engression"
65,110,0.71,"Engression"
66,109,0.31,"Engression"
69,109,0.33,"Engression"
74,110,0.97,"Engression"
70,109,0.57,"Engression"
78,109,0.98,"Engression"
70,107,0.58,"Engression"
68,107,0.71,"Engression"
66,106,0.74,"Engression"
65,105,0.7,"Engression"
64,105,0.71,"Engression"
63,106,0.65,"Engression"
61,102,0.36,"Engression"
67,102,0.91,"Engression"
68,106,0.86,"Engression"
73,107,0.56,"Engression"
69,105,0.75,"Engression"
54,144,0.98,"Engression"
51,140,0.71,"Engression"
52,137,0.74,"Engression"
54,135,0.99,"Engression"
55,137,0.96,"Engression"
56,134,0.97,"Engression"
45,162,0.97,"Engression"
44,163,0.87,"Engression"
39,166,0.96,"Engression"
40,161,0.89,"Engression"
33,163,0.99,"Engression"
40,164,0.92,"Engression"
42,163,0.98,"Engression"
47,158,1,"Engression"
43,158,0.94,"Engression"
34,183,0.91,"Engression"
31,179,0.96,"Engression"
30,175,0.98,"Engression"
17,178,0.98,"Engression"
18,176,0.98,"Engression"
22,175,0.98,"Engression"
108,88,0.86,"Engression"
108,84,0.98,"Engression"
100,85,0.89,"Engression"
101,85,0.94,"Engression"
102,85,0.9,"Engression"
98,81,0.87,"Engression"
101,81,0.87,"Engression"
98,79,0.88,"Engression"
100,79,0.97,"Engression"
105,79,0.83,"Engression"
120,78,0.86,"Engression"
113,70,0.92,"Engression"
110,72,0.59,"Engression"
112,74,0.87,"Engression"
101,78,0.83,"Engression"
101,75,0.93,"Engression"
105,74,0.98,"Engression"
106,76,0.89,"Engression"
107,76,0.83,"Engression"
79,116,0.92,"Engression"
80,117,0.96,"Engression"
80,116,0.97,"Engression"
82,117,0.76,"Engression"
83,118,0.94,"Engression"
87,121,0.99,"Engression"
82,116,0.9,"Engression"
83,114,0.92,"Engression"
83,113,0.9,"Engression"
78,116,0.96,"Engression"
78,112,0.76,"Engression"
111,40,0.67,"Engression"
108,40,0.41,"Engression"
102,41,0.48,"Engression"
100,40,0.61,"Engression"
104,38,0.47,"Engression"
99,38,0.07,"Engression"
102,37,0.21,"Engression"
101,38,0.31,"Engression"
101,37,0.69,"Engression"
103,36,0.39,"Engression"
103,35,0.24,"Engression"
103,34,0.1,"Engression"
108,38,0.01,"Engression"
107,37,0.27,"Engression"
106,36,0.03,"Engression"
106,34,0.07,"Engression"
107,35,0.03,"Engression"
109,35,0,"Engression"
110,35,0.11,"Engression"
109,36,0.5,"Engression"
110,36,0.02,"Engression"
110,37,0,"Engression"
113,37,0.24,"Engression"
113,36,0,"Engression"
56,126,0.84,"Engression"
52,129,0.75,"Engression"
53,129,0.8,"Engression"
53,130,0.93,"Engression"
48,128,0.67,"Engression"
49,132,0.59,"Engression"
43,134,0.76,"Engression"
44,136,0.58,"Engression"
48,130,0.66,"Engression"
56,141,0.99,"Engression"
57,140,0.96,"Engression"
57,139,0.8,"Engression"
56,139,0.94,"Engression"
56,138,0.93,"Engression"
58,138,0.97,"Engression"
59,139,0.91,"Engression"
58,140,0.94,"Engression"
59,140,0.97,"Engression"
58,143,0.85,"Engression"
63,148,0.99,"Engression"
