"X","Y","Prediction","Method"
76,133,0.804480952380952,"Random Forest"
75,131,0.917094047619047,"Random Forest"
71,131,0.804292857142857,"Random Forest"
91,90,0.986035714285714,"Random Forest"
94,89,0.980395238095238,"Random Forest"
86,91,0.935309523809524,"Random Forest"
88,90,0.947190476190476,"Random Forest"
86,90,0.992959523809524,"Random Forest"
86,89,0.99437619047619,"Random Forest"
89,92,0.896669047619048,"Random Forest"
91,92,0.234283333333333,"Random Forest"
92,92,0.201902380952381,"Random Forest"
97,91,0.851688095238095,"Random Forest"
96,89,0.952666666666667,"Random Forest"
98,89,0.939492857142857,"Random Forest"
98,95,0.898821428571428,"Random Forest"
99,97,0.914888095238095,"Random Forest"
98,87,0.992207142857143,"Random Forest"
97,86,0.954697619047619,"Random Forest"
97,88,0.96282380952381,"Random Forest"
95,86,0.943364285714286,"Random Forest"
96,85,0.892564285714286,"Random Forest"
93,86,0.909516666666667,"Random Forest"
92,83,0.916745238095238,"Random Forest"
91,85,0.981897619047619,"Random Forest"
89,88,0.966330952380952,"Random Forest"
89,86,0.996857142857143,"Random Forest"
90,84,0.997707142857143,"Random Forest"
86,81,0.981904761904762,"Random Forest"
85,78,0.985711904761905,"Random Forest"
80,77,0.857840476190476,"Random Forest"
82,88,0.997021428571429,"Random Forest"
83,87,0.995373809523809,"Random Forest"
83,84,0.990871428571429,"Random Forest"
78,93,0.954454761904762,"Random Forest"
78,92,0.93477619047619,"Random Forest"
43,154,0.99157619047619,"Random Forest"
42,155,0.978630952380953,"Random Forest"
33,153,0.946914285714286,"Random Forest"
5,178,0.997390476190476,"Random Forest"
10,187,0.99332380952381,"Random Forest"
15,183,0.992583333333333,"Random Forest"
5,182,0.871938095238095,"Random Forest"
5,181,0.998214285714286,"Random Forest"
5,173,0.843895238095238,"Random Forest"
3,175,0.999178571428571,"Random Forest"
2,174,0.9985,"Random Forest"
5,172,0.991107142857143,"Random Forest"
6,168,0.9994,"Random Forest"
2,171,0.997742857142857,"Random Forest"
1,171,0.989133333333333,"Random Forest"
12,161,0.994521428571429,"Random Forest"
177,13,0.942897619047619,"Random Forest"
175,11,0.817202380952382,"Random Forest"
179,10,0.90482380952381,"Random Forest"
176,10,0.940173809523809,"Random Forest"
179,7,0.929383333333333,"Random Forest"
172,6,0.942873809523809,"Random Forest"
175,6,0.630940476190476,"Random Forest"
176,6,0.946604761904762,"Random Forest"
176,5,0.952269047619048,"Random Forest"
177,5,0.860030952380952,"Random Forest"
175,4,0.945914285714285,"Random Forest"
177,4,0.904704761904762,"Random Forest"
169,4,0.803109523809524,"Random Forest"
167,17,0.968447619047619,"Random Forest"
169,18,0.945592857142857,"Random Forest"
168,16,0.934061904761904,"Random Forest"
192,19,0.712407142857143,"Random Forest"
119,103,0.814195238095238,"Random Forest"
121,99,0.962480952380953,"Random Forest"
121,94,0.967128571428572,"Random Forest"
147,83,0.978311904761905,"Random Forest"
107,62,0.90557380952381,"Random Forest"
106,62,0.850197619047619,"Random Forest"
105,62,0.510192857142858,"Random Forest"
110,61,0.920342857142857,"Random Forest"
106,59,0.752619047619048,"Random Forest"
107,58,0.870430952380952,"Random Forest"
99,54,0.723866666666666,"Random Forest"
97,59,0.846045238095238,"Random Forest"
98,56,0.53327619047619,"Random Forest"
102,64,0.753773809523809,"Random Forest"
100,63,0.992971428571429,"Random Forest"
100,66,0.992633333333333,"Random Forest"
101,69,0.973164285714286,"Random Forest"
103,66,0.953702380952381,"Random Forest"
102,67,0.995704761904762,"Random Forest"
103,67,0.977214285714286,"Random Forest"
108,62,0.227554761904762,"Random Forest"
117,68,0.925669047619048,"Random Forest"
110,67,0.874557142857143,"Random Forest"
120,66,0.96715,"Random Forest"
134,66,0.983430952380952,"Random Forest"
133,67,0.85917619047619,"Random Forest"
133,66,0.414069047619048,"Random Forest"
132,67,0.825219047619047,"Random Forest"
133,53,0.929702380952381,"Random Forest"
123,54,0.871161904761905,"Random Forest"
118,55,0.776183333333333,"Random Forest"
111,58,0.948538095238095,"Random Forest"
111,57,0.93177380952381,"Random Forest"
109,58,0.942135714285714,"Random Forest"
89,81,0.984461904761905,"Random Forest"
93,81,0.899711904761904,"Random Forest"
94,82,0.895404761904762,"Random Forest"
96,80,0.963411904761905,"Random Forest"
95,78,0.995338095238095,"Random Forest"
87,76,0.949116666666667,"Random Forest"
87,72,0.914321428571429,"Random Forest"
34,138,0.966735714285714,"Random Forest"
32,138,0.653766666666666,"Random Forest"
32,137,0.901542857142857,"Random Forest"
30,139,0.951054761904762,"Random Forest"
30,138,0.94567619047619,"Random Forest"
31,137,0.954552380952381,"Random Forest"
32,136,0.797645238095238,"Random Forest"
36,136,0.944778571428571,"Random Forest"
34,136,0.385219047619048,"Random Forest"
36,133,0.75885,"Random Forest"
72,173,0.968721428571428,"Random Forest"
119,38,0.499390476190476,"Random Forest"
118,37,0.403954761904762,"Random Forest"
116,37,0.00867142857142857,"Random Forest"
118,34,0.0207904761904762,"Random Forest"
120,34,0.364911904761905,"Random Forest"
119,34,0.0257261904761905,"Random Forest"
123,35,0.0421809523809524,"Random Forest"
123,34,0.0186785714285714,"Random Forest"
119,33,0.388647619047619,"Random Forest"
123,32,0.719185714285714,"Random Forest"
120,32,0.420859523809524,"Random Forest"
116,32,0.00780952380952382,"Random Forest"
116,31,0.0132690476190476,"Random Forest"
117,31,0.227657142857143,"Random Forest"
119,31,0.38185,"Random Forest"
120,30,0.390430952380953,"Random Forest"
121,27,0.0169738095238095,"Random Forest"
122,36,0.00671428571428572,"Random Forest"
132,34,0.101709523809524,"Random Forest"
131,34,0.0167333333333333,"Random Forest"
129,34,0.592614285714286,"Random Forest"
133,34,0.109021428571429,"Random Forest"
130,31,0.03265,"Random Forest"
130,33,0.0134666666666667,"Random Forest"
128,33,0.709345238095238,"Random Forest"
127,32,0.823211904761905,"Random Forest"
126,34,0.243602380952381,"Random Forest"
125,33,0.523852380952381,"Random Forest"
125,35,0.03395,"Random Forest"
125,34,0.0361928571428571,"Random Forest"
125,32,0.0685595238095238,"Random Forest"
125,31,0.649152380952381,"Random Forest"
126,31,0.362554761904762,"Random Forest"
126,29,0.40697619047619,"Random Forest"
124,31,0.439926190476191,"Random Forest"
122,29,0.496959523809524,"Random Forest"
124,29,0.104792857142857,"Random Forest"
125,28,0.0816190476190477,"Random Forest"
126,28,0.0820166666666667,"Random Forest"
124,27,0.5982,"Random Forest"
123,26,0.0923404761904762,"Random Forest"
124,25,0.0716761904761905,"Random Forest"
118,29,0.0653380952380953,"Random Forest"
120,27,0.128045238095238,"Random Forest"
119,27,0.0160952380952381,"Random Forest"
118,27,0.0778095238095239,"Random Forest"
115,33,0.0114047619047619,"Random Forest"
113,33,0.0241071428571429,"Random Forest"
110,34,0.0203071428571429,"Random Forest"
110,33,0.0720761904761905,"Random Forest"
110,32,0.0187095238095238,"Random Forest"
115,32,0.0902000000000001,"Random Forest"
121,48,0.61327619047619,"Random Forest"
121,45,0.645066666666667,"Random Forest"
128,44,0.819935714285714,"Random Forest"
124,44,0.154445238095238,"Random Forest"
125,44,0.772135714285714,"Random Forest"
123,43,0.310765476190476,"Random Forest"
125,43,0.785841666666666,"Random Forest"
126,44,0.834763095238095,"Random Forest"
120,41,0.0121619047619048,"Random Forest"
131,41,0.78947619047619,"Random Forest"
117,41,0.0315238095238095,"Random Forest"
117,40,0.252940476190476,"Random Forest"
120,38,0.289180952380952,"Random Forest"
121,39,0.21522619047619,"Random Forest"
94,104,0.9694,"Random Forest"
95,101,0.964819047619048,"Random Forest"
80,96,0.891182142857143,"Random Forest"
79,95,0.913164285714286,"Random Forest"
85,95,0.941583333333333,"Random Forest"
87,94,0.965235714285714,"Random Forest"
89,94,0.832992857142857,"Random Forest"
88,93,0.970604761904762,"Random Forest"
38,119,0.0485095238095238,"Random Forest"
39,118,0.0227761904761905,"Random Forest"
36,117,0.0115785714285714,"Random Forest"
35,116,0.0710761904761905,"Random Forest"
37,114,0.0263357142857143,"Random Forest"
33,114,0.0534595238095238,"Random Forest"
34,118,0.021102380952381,"Random Forest"
29,122,0.721921428571429,"Random Forest"
88,105,0.911797619047619,"Random Forest"
81,109,0.897183333333334,"Random Forest"
84,110,0.795873809523809,"Random Forest"
11,155,0.994645238095238,"Random Forest"
23,144,0.934666666666667,"Random Forest"
10,146,0.854859523809523,"Random Forest"
11,145,0.729983333333333,"Random Forest"
13,141,0.847661904761905,"Random Forest"
17,136,0.949028571428571,"Random Forest"
24,140,0.875590476190476,"Random Forest"
25,137,0.973195238095238,"Random Forest"
71,104,0.895135714285715,"Random Forest"
73,104,0.80672619047619,"Random Forest"
70,104,0.832645238095238,"Random Forest"
68,104,0.897164285714286,"Random Forest"
70,103,0.845607142857143,"Random Forest"
75,104,0.9792,"Random Forest"
75,102,0.581652380952381,"Random Forest"
74,100,0.987409523809524,"Random Forest"
77,101,0.985359523809524,"Random Forest"
78,103,0.624716666666667,"Random Forest"
82,100,0.986928571428572,"Random Forest"
66,99,0.75147619047619,"Random Forest"
72,96,0.811928571428572,"Random Forest"
70,97,0.541942857142857,"Random Forest"
73,95,0.76425,"Random Forest"
74,95,0.961389393939394,"Random Forest"
64,197,0.978014285714286,"Random Forest"
70,192,0.950216666666667,"Random Forest"
76,193,0.993057142857143,"Random Forest"
118,110,0.884716666666667,"Random Forest"
112,108,0.682842857142858,"Random Forest"
108,109,0.7053,"Random Forest"
51,92,0.474078571428572,"Random Forest"
53,93,0.533028571428572,"Random Forest"
52,92,0.396542857142857,"Random Forest"
54,90,0.295685714285714,"Random Forest"
55,87,0.472409523809523,"Random Forest"
53,87,0.0175642857142857,"Random Forest"
54,86,0.0170809523809524,"Random Forest"
58,84,0.910133333333333,"Random Forest"
52,84,0.187159523809524,"Random Forest"
63,81,0.777483333333333,"Random Forest"
65,78,0.591830952380952,"Random Forest"
67,79,0.813419047619047,"Random Forest"
59,77,0.486102380952381,"Random Forest"
71,75,0.931909523809524,"Random Forest"
50,84,0.0159761904761905,"Random Forest"
52,89,0.261107142857142,"Random Forest"
41,124,0.120966666666667,"Random Forest"
41,122,0.680391666666667,"Random Forest"
43,122,0.156461904761905,"Random Forest"
42,120,0.214088095238095,"Random Forest"
43,120,0.827752380952381,"Random Forest"
41,125,0.0614428571428571,"Random Forest"
39,125,0.854169047619048,"Random Forest"
40,125,0.269297619047619,"Random Forest"
44,124,0.0107,"Random Forest"
42,124,0.275097619047619,"Random Forest"
37,128,0.02795,"Random Forest"
39,129,0.449295238095238,"Random Forest"
38,129,0.634959523809524,"Random Forest"
36,128,0.0275785714285714,"Random Forest"
36,129,0.898554761904762,"Random Forest"
63,139,0.472478571428571,"Random Forest"
64,143,0.805004761904762,"Random Forest"
64,142,0.94272619047619,"Random Forest"
62,141,0.938997619047619,"Random Forest"
62,142,0.983142857142857,"Random Forest"
67,143,0.914142857142857,"Random Forest"
69,141,0.793909523809524,"Random Forest"
69,144,0.844766666666667,"Random Forest"
69,146,0.973047619047619,"Random Forest"
84,145,0.636852380952381,"Random Forest"
85,145,0.723490476190476,"Random Forest"
128,29,0.0551619047619048,"Random Forest"
130,29,0.0204619047619048,"Random Forest"
131,30,0.0797357142857143,"Random Forest"
131,27,0.00477142857142858,"Random Forest"
132,27,0.0329547619047619,"Random Forest"
133,27,0.0696357142857143,"Random Forest"
133,24,0.290090476190476,"Random Forest"
133,23,0.316166666666667,"Random Forest"
135,23,0.0193452380952381,"Random Forest"
135,19,0.148114285714286,"Random Forest"
132,21,0.125295238095238,"Random Forest"
133,22,0.0753476190476191,"Random Forest"
133,25,0.584123809523809,"Random Forest"
132,26,0.0272095238095238,"Random Forest"
132,23,0.298273809523809,"Random Forest"
129,23,0.0514428571428571,"Random Forest"
129,26,0.752933333333334,"Random Forest"
130,26,0.689211904761905,"Random Forest"
128,28,0.551857142857143,"Random Forest"
127,27,0.408580952380953,"Random Forest"
126,25,0.0407880952380952,"Random Forest"
126,27,0.261271428571429,"Random Forest"
87,143,0.855459523809524,"Random Forest"
66,136,0.847433333333333,"Random Forest"
66,135,0.226542857142857,"Random Forest"
64,132,0.180702380952381,"Random Forest"
60,132,0.832814285714286,"Random Forest"
59,135,0.458695238095238,"Random Forest"
64,138,0.0813261904761905,"Random Forest"
76,144,0.933678571428571,"Random Forest"
81,144,0.773219047619048,"Random Forest"
84,144,0.68657619047619,"Random Forest"
83,142,0.849402380952381,"Random Forest"
68,139,0.777404761904762,"Random Forest"
69,157,0.987916666666667,"Random Forest"
72,155,0.926092857142857,"Random Forest"
78,155,0.991680952380952,"Random Forest"
68,163,0.98702380952381,"Random Forest"
73,162,0.980954761904762,"Random Forest"
138,30,0.782014285714286,"Random Forest"
138,29,0.347733333333333,"Random Forest"
138,32,0.889711904761905,"Random Forest"
136,31,0.704154761904762,"Random Forest"
135,30,0.739835714285714,"Random Forest"
135,29,0.561142857142857,"Random Forest"
140,29,0.562914285714286,"Random Forest"
141,28,0.741740476190476,"Random Forest"
142,30,0.515438095238095,"Random Forest"
144,30,0.0858238095238095,"Random Forest"
144,29,0.786454761904761,"Random Forest"
144,28,0.578452380952381,"Random Forest"
146,25,0.942583333333333,"Random Forest"
145,27,0.312061904761905,"Random Forest"
140,23,0.562657142857143,"Random Forest"
143,20,0.00974285714285715,"Random Forest"
143,22,0.307521428571429,"Random Forest"
141,21,0.146642857142857,"Random Forest"
146,32,0.787080952380952,"Random Forest"
148,31,0.833264285714285,"Random Forest"
145,31,0.934645238095238,"Random Forest"
147,30,0.776888095238095,"Random Forest"
148,30,0.916464285714286,"Random Forest"
150,31,0.934657142857143,"Random Forest"
151,30,0.926842857142857,"Random Forest"
149,29,0.621295238095238,"Random Forest"
149,30,0.940366666666667,"Random Forest"
155,24,0.201221428571429,"Random Forest"
152,20,0.498526190476191,"Random Forest"
158,21,0.956511904761905,"Random Forest"
159,28,0.9422,"Random Forest"
157,29,0.970626190476191,"Random Forest"
155,32,0.349997619047619,"Random Forest"
154,29,0.958221428571429,"Random Forest"
156,28,0.560992857142857,"Random Forest"
157,27,0.631528571428571,"Random Forest"
158,27,0.573016666666667,"Random Forest"
158,26,0.243435714285714,"Random Forest"
160,27,0.583688095238096,"Random Forest"
159,25,0.319114285714285,"Random Forest"
158,25,0.504828571428572,"Random Forest"
161,25,0.345857142857143,"Random Forest"
162,26,0.845438095238096,"Random Forest"
163,25,0.965595238095238,"Random Forest"
164,25,0.91572619047619,"Random Forest"
165,24,0.971040476190476,"Random Forest"
163,24,0.960709523809524,"Random Forest"
196,25,0.95297619047619,"Random Forest"
195,21,0.941742857142857,"Random Forest"
59,127,0.777909523809524,"Random Forest"
60,127,0.786859523809524,"Random Forest"
61,129,0.0473047619047619,"Random Forest"
63,130,0.026302380952381,"Random Forest"
61,128,0.827411904761905,"Random Forest"
61,127,0.542619047619048,"Random Forest"
59,126,0.12012380952381,"Random Forest"
62,122,0.532483333333333,"Random Forest"
57,122,0.942207142857143,"Random Forest"
61,93,0.051997619047619,"Random Forest"
57,92,0.649609523809524,"Random Forest"
58,92,0.541828571428571,"Random Forest"
133,30,0.0440642857142857,"Random Forest"
134,32,0.216716666666667,"Random Forest"
134,33,0.633433333333334,"Random Forest"
135,34,0.103180952380952,"Random Forest"
135,33,0.815140476190476,"Random Forest"
136,34,0.066202380952381,"Random Forest"
135,35,0.0618575757575758,"Random Forest"
138,35,0.880561904761904,"Random Forest"
138,33,0.911804761904762,"Random Forest"
140,35,0.872992857142857,"Random Forest"
141,35,0.863235714285714,"Random Forest"
140,36,0.515330952380953,"Random Forest"
141,33,0.951328571428571,"Random Forest"
142,32,0.0938190476190476,"Random Forest"
143,34,0.950390476190476,"Random Forest"
143,32,0.216695238095238,"Random Forest"
145,32,0.586309523809524,"Random Forest"
145,33,0.953845238095238,"Random Forest"
146,33,0.959659523809524,"Random Forest"
141,64,0.84172619047619,"Random Forest"
140,44,0.870176190476191,"Random Forest"
137,40,0.792447619047619,"Random Forest"
138,41,0.919488095238095,"Random Forest"
146,51,0.958361904761905,"Random Forest"
147,51,0.975838095238095,"Random Forest"
146,50,0.855207142857142,"Random Forest"
143,41,0.927385714285714,"Random Forest"
142,43,0.873609523809524,"Random Forest"
140,40,0.833483333333333,"Random Forest"
139,40,0.782211904761905,"Random Forest"
164,41,0.805130952380952,"Random Forest"
160,34,0.879547619047619,"Random Forest"
152,43,0.922114285714286,"Random Forest"
157,41,0.952869047619048,"Random Forest"
164,36,0.935045238095238,"Random Forest"
166,35,0.952278571428571,"Random Forest"
170,36,0.925540476190476,"Random Forest"
176,36,0.909880952380952,"Random Forest"
200,36,0.91872619047619,"Random Forest"
194,50,0.994,"Random Forest"
194,49,0.98862619047619,"Random Forest"
140,37,0.514930952380952,"Random Forest"
142,36,0.661504761904762,"Random Forest"
143,36,0.36042380952381,"Random Forest"
144,36,0.201495238095238,"Random Forest"
145,36,0.349104761904762,"Random Forest"
149,33,0.546530952380953,"Random Forest"
138,50,0.839159523809524,"Random Forest"
144,51,0.946697619047619,"Random Forest"
149,46,0.90227619047619,"Random Forest"
146,5,0.88305,"Random Forest"
146,6,0.789647619047619,"Random Forest"
147,3,0.0956357142857143,"Random Forest"
144,4,0.838892857142857,"Random Forest"
142,6,0.404528571428571,"Random Forest"
141,6,0.158557142857143,"Random Forest"
143,7,0.0751666666666667,"Random Forest"
141,9,0.0481142857142857,"Random Forest"
144,6,0.533421428571429,"Random Forest"
147,6,0.317490476190476,"Random Forest"
145,2,0.86565,"Random Forest"
144,2,0.207592857142857,"Random Forest"
144,3,0.186207142857143,"Random Forest"
143,3,0.277011904761905,"Random Forest"
148,4,0.683345238095239,"Random Forest"
149,5,0.0795928571428572,"Random Forest"
150,6,0.119319047619048,"Random Forest"
149,7,0.160559523809524,"Random Forest"
149,8,0.319304761904762,"Random Forest"
144,11,0.0109095238095238,"Random Forest"
142,12,0.0118285714285714,"Random Forest"
140,11,0.399695238095238,"Random Forest"
140,12,0.293283333333333,"Random Forest"
142,17,0.0309142857142857,"Random Forest"
145,18,0.651204761904762,"Random Forest"
145,16,0.119107142857143,"Random Forest"
147,16,0.0739119047619048,"Random Forest"
147,15,0.457385714285714,"Random Forest"
145,15,0.112642857142857,"Random Forest"
143,14,0.827483333333334,"Random Forest"
145,13,0.383316666666667,"Random Forest"
145,12,0.30082619047619,"Random Forest"
153,14,0.860157142857143,"Random Forest"
154,12,0.788761904761905,"Random Forest"
160,16,0.474578571428571,"Random Forest"
161,7,0.932064285714286,"Random Forest"
155,4,0.546304761904762,"Random Forest"
163,3,0.953916666666667,"Random Forest"
152,6,0.048902380952381,"Random Forest"
40,111,0.805564285714286,"Random Forest"
37,111,0.141128571428571,"Random Forest"
40,110,0.170711904761905,"Random Forest"
62,115,0.897416666666666,"Random Forest"
61,115,0.737,"Random Forest"
60,116,0.904338095238095,"Random Forest"
61,117,0.0857619047619047,"Random Forest"
60,118,0.0762238095238095,"Random Forest"
62,117,0.803669047619047,"Random Forest"
64,117,0.850595238095238,"Random Forest"
61,114,0.840914285714286,"Random Forest"
59,121,0.929497619047619,"Random Forest"
61,119,0.0639833333333333,"Random Forest"
63,119,0.594966666666666,"Random Forest"
63,118,0.0475785714285714,"Random Forest"
62,121,0.744764285714285,"Random Forest"
61,121,0.63115,"Random Forest"
66,115,0.766647619047619,"Random Forest"
66,112,0.867719047619047,"Random Forest"
65,111,0.916538095238095,"Random Forest"
62,111,0.808242857142858,"Random Forest"
64,113,0.613514285714285,"Random Forest"
64,112,0.811069047619048,"Random Forest"
61,113,0.922985714285714,"Random Forest"
59,112,0.800554761904762,"Random Forest"
58,111,0.0834714285714286,"Random Forest"
73,69,0.916264285714286,"Random Forest"
74,66,0.383804761904762,"Random Forest"
75,66,0.364421428571429,"Random Forest"
70,59,0.306590476190476,"Random Forest"
73,59,0.182214285714286,"Random Forest"
77,58,0.235169047619048,"Random Forest"
73,56,0.1224,"Random Forest"
75,55,0.281442857142857,"Random Forest"
76,53,0.90645,"Random Forest"
74,64,0.341066666666667,"Random Forest"
77,60,0.398090476190476,"Random Forest"
39,109,0.169266666666667,"Random Forest"
38,108,0.0192071428571429,"Random Forest"
39,108,0.031352380952381,"Random Forest"
41,107,0.0726,"Random Forest"
43,107,0.0177190476190476,"Random Forest"
45,106,0.0936642857142857,"Random Forest"
45,105,0.405864285714286,"Random Forest"
39,106,0.0202880952380952,"Random Forest"
39,104,0.0169452380952381,"Random Forest"
93,40,0.320492857142857,"Random Forest"
94,40,0.113164285714286,"Random Forest"
92,40,0.00169285714285716,"Random Forest"
86,47,0.13385,"Random Forest"
86,44,0.0813190476190476,"Random Forest"
87,43,0.395392857142857,"Random Forest"
78,51,0.113666666666667,"Random Forest"
78,52,0.39602380952381,"Random Forest"
75,46,0.772814285714286,"Random Forest"
78,47,0.115528571428571,"Random Forest"
50,103,0.401107142857143,"Random Forest"
51,102,0.387383333333333,"Random Forest"
51,101,0.0180761904761905,"Random Forest"
48,103,0.249854761904762,"Random Forest"
47,101,0.00100000000000003,"Random Forest"
46,101,0.00160000000000003,"Random Forest"
46,103,0.0371547619047619,"Random Forest"
45,104,0.0210452380952381,"Random Forest"
45,101,0.00395238095238096,"Random Forest"
46,100,0.0148642857142857,"Random Forest"
49,98,0.00333333333333335,"Random Forest"
50,99,0.028602380952381,"Random Forest"
51,100,0.0193285714285714,"Random Forest"
54,95,0.00545476190476192,"Random Forest"
55,97,0.0872142857142857,"Random Forest"
56,96,0.244252380952381,"Random Forest"
57,96,0.401469047619048,"Random Forest"
56,103,0.413390476190476,"Random Forest"
47,94,0.253171428571428,"Random Forest"
45,98,0.424833333333334,"Random Forest"
44,98,0.0105976190476191,"Random Forest"
50,97,0.0117380952380952,"Random Forest"
49,97,0.00495238095238096,"Random Forest"
49,94,0.122709523809524,"Random Forest"
52,95,0.324183333333333,"Random Forest"
38,170,0.7862,"Random Forest"
41,170,0.998833333333333,"Random Forest"
42,170,0.974521428571428,"Random Forest"
40,174,0.996083333333333,"Random Forest"
42,172,0.95642619047619,"Random Forest"
43,169,0.961478571428572,"Random Forest"
40,169,0.995666666666667,"Random Forest"
36,175,0.996883333333333,"Random Forest"
34,170,0.713838095238096,"Random Forest"
46,179,0.952314285714286,"Random Forest"
46,171,0.918309523809524,"Random Forest"
69,150,0.97557380952381,"Random Forest"
55,197,0.995057142857143,"Random Forest"
42,194,0.984885714285714,"Random Forest"
33,196,0.996466666666667,"Random Forest"
38,189,0.953952380952381,"Random Forest"
42,185,0.999333333333333,"Random Forest"
52,191,0.922554761904762,"Random Forest"
45,122,0.6322,"Random Forest"
44,120,0.126245238095238,"Random Forest"
46,122,0.0113690476190476,"Random Forest"
48,122,0.163819047619048,"Random Forest"
49,122,0.625571428571429,"Random Forest"
48,127,0.0762238095238095,"Random Forest"
48,126,0.025502380952381,"Random Forest"
48,124,0.115830952380952,"Random Forest"
51,124,0.630092857142857,"Random Forest"
52,125,0.452828571428572,"Random Forest"
51,126,0.52077619047619,"Random Forest"
52,120,0.0998047619047619,"Random Forest"
38,121,0.317280952380953,"Random Forest"
38,123,0.310421428571429,"Random Forest"
39,123,0.0160833333333333,"Random Forest"
38,122,0.0170119047619048,"Random Forest"
38,124,0.101357142857143,"Random Forest"
37,125,0.061354761904762,"Random Forest"
32,123,0.589342857142857,"Random Forest"
33,122,0.065,"Random Forest"
33,121,0.318509523809524,"Random Forest"
34,124,0.302833333333333,"Random Forest"
35,124,0.00414285714285715,"Random Forest"
34,125,0.572038095238095,"Random Forest"
33,125,0.879633333333333,"Random Forest"
35,125,0.00755238095238096,"Random Forest"
33,127,0.891319047619047,"Random Forest"
30,126,0.308669047619048,"Random Forest"
29,126,0.104835714285714,"Random Forest"
27,127,0.839959523809524,"Random Forest"
27,126,0.928328571428572,"Random Forest"
27,128,0.660864285714286,"Random Forest"
29,127,0.790052380952381,"Random Forest"
30,130,0.352335714285714,"Random Forest"
31,130,0.305369047619048,"Random Forest"
29,130,0.494985714285714,"Random Forest"
30,131,0.646859523809524,"Random Forest"
27,133,0.818945238095238,"Random Forest"
25,133,0.912857142857143,"Random Forest"
18,131,0.577188095238095,"Random Forest"
69,111,0.889054761904762,"Random Forest"
70,112,0.549659523809524,"Random Forest"
68,110,0.872073809523809,"Random Forest"
64,110,0.670664285714285,"Random Forest"
65,110,0.58494761904762,"Random Forest"
66,109,0.429678571428571,"Random Forest"
69,109,0.317069047619048,"Random Forest"
74,110,0.926666666666667,"Random Forest"
70,109,0.524995238095238,"Random Forest"
78,109,0.928764285714286,"Random Forest"
70,107,0.783211904761905,"Random Forest"
68,107,0.691002380952381,"Random Forest"
66,106,0.671902380952381,"Random Forest"
65,105,0.765878571428571,"Random Forest"
64,105,0.572004761904762,"Random Forest"
63,106,0.633780952380952,"Random Forest"
61,102,0.591833333333333,"Random Forest"
67,102,0.988904761904762,"Random Forest"
68,106,0.944069047619048,"Random Forest"
73,107,0.567190476190476,"Random Forest"
69,105,0.7902,"Random Forest"
