"X","Y","Prediction","Method"
122,29,0.271856758171816,"MARS"
124,29,0.202296753097078,"MARS"
125,28,0,"MARS"
126,28,0.0146166941814748,"MARS"
124,27,0.659287629116242,"MARS"
123,26,0.000355692799506264,"MARS"
124,25,0,"MARS"
118,29,0,"MARS"
120,27,0.0124932111808477,"MARS"
119,27,0,"MARS"
118,27,0,"MARS"
115,33,0,"MARS"
113,33,0,"MARS"
110,34,0,"MARS"
110,33,0,"MARS"
110,32,0,"MARS"
115,32,0,"MARS"
121,48,0.424898455501845,"MARS"
121,45,0.595793146190255,"MARS"
128,44,0.809206329681502,"MARS"
124,44,0.158991459843377,"MARS"
125,44,0.889368789861624,"MARS"
123,43,0.349097806458957,"MARS"
125,43,0.556275539960077,"MARS"
126,44,0.602832322344033,"MARS"
120,41,0.0597937500520578,"MARS"
131,41,0.717963890974688,"MARS"
117,41,0.0338348764104248,"MARS"
117,40,0.313029651810548,"MARS"
120,38,0.572989435483604,"MARS"
121,39,0.388545493570933,"MARS"
94,104,0.973705962596719,"MARS"
95,101,1,"MARS"
80,96,0.839328728686311,"MARS"
79,95,0.852463075459602,"MARS"
85,95,0.826530180843114,"MARS"
87,94,1,"MARS"
89,94,0.67288480934911,"MARS"
88,93,0.997113998348691,"MARS"
38,119,0.0991718502209883,"MARS"
39,118,0,"MARS"
36,117,0,"MARS"
35,116,0.190391562124285,"MARS"
37,114,0.0843245425427925,"MARS"
33,114,0.227258298122476,"MARS"
34,118,0,"MARS"
29,122,0.748410339362838,"MARS"
88,105,0.933789713465942,"MARS"
81,109,0.806210120714278,"MARS"
84,110,0.829957952506942,"MARS"
11,155,0.999245535770951,"MARS"
23,144,0.792494514966673,"MARS"
10,146,0.797604937386121,"MARS"
11,145,0.78291350388205,"MARS"
13,141,0.849142372813488,"MARS"
17,136,0.805461304982906,"MARS"
24,140,0.895536360283614,"MARS"
25,137,0.825499276852787,"MARS"
71,104,0.821689934428439,"MARS"
73,104,0.750349603797684,"MARS"
70,104,0.769614793410456,"MARS"
68,104,0.756425510736566,"MARS"
70,103,0.787546692055986,"MARS"
75,104,0.927549800642796,"MARS"
75,102,0.523150191655448,"MARS"
74,100,0.90378485407587,"MARS"
77,101,0.932269263551209,"MARS"
78,103,0.43835918136075,"MARS"
82,100,0.977656158494087,"MARS"
66,99,0.661325027777917,"MARS"
72,96,0.746456813038037,"MARS"
70,97,0.512747599632527,"MARS"
73,95,0.728943758912582,"MARS"
74,95,0.891629801000995,"MARS"
64,197,1,"MARS"
70,192,1,"MARS"
76,193,1,"MARS"
118,110,1,"MARS"
112,108,0.978729575342051,"MARS"
108,109,0.850691892462772,"MARS"
51,92,0.66413541190856,"MARS"
53,93,0.72261706203228,"MARS"
52,92,0.483088962503668,"MARS"
54,90,0.351336232325116,"MARS"
55,87,0.467633899523902,"MARS"
53,87,0,"MARS"
54,86,0,"MARS"
58,84,0.723926920608398,"MARS"
52,84,0.19253963679708,"MARS"
63,81,0.63326754513932,"MARS"
65,78,0.582169760739326,"MARS"
67,79,0.726271397232512,"MARS"
59,77,0.430709472503107,"MARS"
71,75,0.72542651428459,"MARS"
50,84,0,"MARS"
52,89,0.423402079595553,"MARS"
41,124,0.299866513247846,"MARS"
41,122,0.536658469379437,"MARS"
43,122,0.311451660417048,"MARS"
42,120,0.32417861767423,"MARS"
43,120,0.704085714800426,"MARS"
41,125,0.303920015312086,"MARS"
39,125,0.559522582928753,"MARS"
40,125,0.433073475991328,"MARS"
44,124,0,"MARS"
42,124,0.414733225227756,"MARS"
37,128,0.207824637193214,"MARS"
39,129,0.570135363259752,"MARS"
38,129,0.612726319570217,"MARS"
36,128,0.24373947674901,"MARS"
36,129,0.617846459508032,"MARS"
63,139,0.671020254786594,"MARS"
64,143,0.776645989418416,"MARS"
64,142,0.908319138474666,"MARS"
62,141,0.903216979000039,"MARS"
62,142,0.930712371183208,"MARS"
67,143,0.905950473721587,"MARS"
69,141,0.76578612847129,"MARS"
69,144,0.822060466039382,"MARS"
69,146,1,"MARS"
84,145,0.877806061664411,"MARS"
85,145,0.856694945899938,"MARS"
128,29,0.0613898530293487,"MARS"
130,29,0.0471258758684399,"MARS"
131,30,0.240423371424954,"MARS"
131,27,0.0565643876928417,"MARS"
132,27,0.105792852827386,"MARS"
133,27,0.101047191051057,"MARS"
133,24,0.312610787230877,"MARS"
133,23,0.352064428972848,"MARS"
135,23,0.0415596543497141,"MARS"
135,19,0.231143287350484,"MARS"
132,21,0,"MARS"
133,22,0.0831676239206356,"MARS"
133,25,0.675520797065489,"MARS"
132,26,0.155586151866915,"MARS"
132,23,0.328288412235731,"MARS"
129,23,0,"MARS"
129,26,0.464005119625402,"MARS"
130,26,0.500134432308401,"MARS"
128,28,0.688693856389729,"MARS"
127,27,0.327168878067091,"MARS"
126,25,0,"MARS"
126,27,0.402480117842152,"MARS"
87,143,1,"MARS"
66,136,0.857363397279949,"MARS"
66,135,0.532433565981234,"MARS"
64,132,0.376433039370994,"MARS"
60,132,0.704206302829564,"MARS"
59,135,0.570697017452312,"MARS"
64,138,0.551444329774893,"MARS"
76,144,1,"MARS"
81,144,0.996673784809366,"MARS"
84,144,0.878169028736012,"MARS"
83,142,0.958215367832012,"MARS"
68,139,0.832640339483172,"MARS"
69,157,1,"MARS"
72,155,0.850607910106834,"MARS"
78,155,1,"MARS"
68,163,1,"MARS"
73,162,1,"MARS"
138,30,0.61994318546382,"MARS"
138,29,0.481442726421906,"MARS"
138,32,0.787355905729473,"MARS"
136,31,0.57710203288687,"MARS"
135,30,0.698332416163127,"MARS"
135,29,0.821008598468805,"MARS"
140,29,0.423557046887605,"MARS"
141,28,0.7857467363395,"MARS"
142,30,0.441945548668144,"MARS"
144,30,0.217289694796249,"MARS"
144,29,0.682313827336588,"MARS"
144,28,0.468749228056835,"MARS"
146,25,0.805673650456627,"MARS"
145,27,0.504057858118462,"MARS"
140,23,0.570478011117552,"MARS"
143,20,0.0138520916096861,"MARS"
143,22,0.499485460277403,"MARS"
141,21,0.204688622554006,"MARS"
146,32,0.806488996111824,"MARS"
148,31,0.725978917401025,"MARS"
145,31,0.784784441005818,"MARS"
147,30,0.785950722563788,"MARS"
148,30,0.885436536871941,"MARS"
150,31,0.96320806117842,"MARS"
151,30,0.94133669842798,"MARS"
149,29,0.690463518742645,"MARS"
149,30,0.899314637522699,"MARS"
155,24,0.143842478020716,"MARS"
152,20,0.656064418691249,"MARS"
158,21,0.861341965544196,"MARS"
159,28,0.912341933742314,"MARS"
157,29,0.922138089653566,"MARS"
155,32,0.633591805408791,"MARS"
154,29,0.892447867768327,"MARS"
156,28,0.624415873431375,"MARS"
157,27,0.64448628975683,"MARS"
158,27,0.835773821749721,"MARS"
158,26,0.202190612643827,"MARS"
160,27,0.701313932724392,"MARS"
159,25,0.438547079581145,"MARS"
158,25,0.811284380831053,"MARS"
161,25,0.250292188678784,"MARS"
162,26,0.832493695606673,"MARS"
163,25,1,"MARS"
164,25,0.997197479195045,"MARS"
165,24,1,"MARS"
163,24,1,"MARS"
196,25,1,"MARS"
195,21,1,"MARS"
59,127,0.883201713295128,"MARS"
60,127,0.69065472605601,"MARS"
61,129,0.0938906825992968,"MARS"
63,130,0.211538286077741,"MARS"
61,128,0.636023663867912,"MARS"
61,127,0.55741480791443,"MARS"
59,126,0.230604882893021,"MARS"
62,122,0.436975208356999,"MARS"
57,122,0.656947451580487,"MARS"
61,93,0.0421284083760397,"MARS"
57,92,0.641118300758398,"MARS"
58,92,0.624311070565605,"MARS"
133,30,0.057260963654326,"MARS"
134,32,0.380815344089467,"MARS"
134,33,0.676476646417791,"MARS"
135,34,0.312289085028207,"MARS"
135,33,0.689297318527048,"MARS"
136,34,0.192948506737991,"MARS"
135,35,0.228886683486113,"MARS"
138,35,0.88890020591785,"MARS"
138,33,0.683253951599597,"MARS"
140,35,0.862642045348226,"MARS"
141,35,0.951808616925124,"MARS"
140,36,0.543548672095937,"MARS"
141,33,0.893914507071658,"MARS"
142,32,0.179198170960742,"MARS"
143,34,0.855982247162811,"MARS"
143,32,0.375443954507982,"MARS"
145,32,0.510961163880251,"MARS"
145,33,0.884984803740517,"MARS"
146,33,0.837439119167052,"MARS"
141,64,1,"MARS"
140,44,1,"MARS"
137,40,0.687980449611331,"MARS"
138,41,0.790710165623606,"MARS"
146,51,1,"MARS"
147,51,1,"MARS"
146,50,1,"MARS"
143,41,0.915908304294649,"MARS"
142,43,0.888563085541671,"MARS"
140,40,0.72729869145904,"MARS"
139,40,0.741363285003612,"MARS"
164,41,1,"MARS"
160,34,0.971332149361901,"MARS"
152,43,1,"MARS"
157,41,1,"MARS"
164,36,1,"MARS"
166,35,1,"MARS"
170,36,1,"MARS"
176,36,1,"MARS"
200,36,1,"MARS"
194,50,1,"MARS"
194,49,1,"MARS"
140,37,0.606534460971812,"MARS"
142,36,0.626320090110563,"MARS"
143,36,0.41343577557902,"MARS"
144,36,0.267792569526364,"MARS"
145,36,0.515824762305469,"MARS"
149,33,0.658348757279952,"MARS"
138,50,0.822924936685035,"MARS"
144,51,1,"MARS"
149,46,1,"MARS"
146,5,0.638275875616579,"MARS"
146,6,0.721484991178863,"MARS"
147,3,0.176572390329346,"MARS"
144,4,0.853874189620609,"MARS"
142,6,0.478004315226573,"MARS"
141,6,0.253455436537529,"MARS"
143,7,0.0596780485983976,"MARS"
141,9,0,"MARS"
144,6,0.458164128488515,"MARS"
147,6,0.260480903458066,"MARS"
145,2,0.926549359452306,"MARS"
144,2,0.19775309679854,"MARS"
144,3,0,"MARS"
143,3,0.534855188736002,"MARS"
148,4,0.695266311016243,"MARS"
149,5,0.0474906684485327,"MARS"
150,6,0.189943826800824,"MARS"
149,7,0.0904478198666005,"MARS"
149,8,0.225987219629955,"MARS"
144,11,0,"MARS"
142,12,0,"MARS"
140,11,0.417350320938662,"MARS"
140,12,0.0962304138740667,"MARS"
142,17,0,"MARS"
145,18,0.615966799030057,"MARS"
145,16,0.212187318210317,"MARS"
147,16,0.0241418379511717,"MARS"
147,15,0.56978707528328,"MARS"
145,15,0.132717491176201,"MARS"
143,14,0.63066838023133,"MARS"
145,13,0.366753017084371,"MARS"
145,12,0.291100188084473,"MARS"
153,14,0.759549869538923,"MARS"
154,12,0.713707480149806,"MARS"
160,16,0.553756977254451,"MARS"
161,7,0.721761624715819,"MARS"
155,4,0.838655533031871,"MARS"
163,3,0.996794111720618,"MARS"
152,6,0,"MARS"
40,111,0.587772533837992,"MARS"
37,111,0.339437587475228,"MARS"
40,110,0.334258516566011,"MARS"
62,115,0.824002468880131,"MARS"
61,115,0.602745706011419,"MARS"
60,116,0.818792104349425,"MARS"
61,117,0.133861648561525,"MARS"
60,118,0.130508711362413,"MARS"
62,117,0.715103846208291,"MARS"
64,117,0.839961657751993,"MARS"
61,114,0.722331804943259,"MARS"
59,121,0.77806536636976,"MARS"
61,119,0.126806525688739,"MARS"
63,119,0.418287500952188,"MARS"
63,118,0.058852811392801,"MARS"
62,121,0.610481354333953,"MARS"
61,121,0.584403232155325,"MARS"
66,115,0.704788861655931,"MARS"
66,112,0.801630654030971,"MARS"
65,111,0.805948780074873,"MARS"
62,111,0.618640261001748,"MARS"
64,113,0.537769248239674,"MARS"
64,112,0.622789917279196,"MARS"
61,113,0.778086553831746,"MARS"
59,112,0.784405403480836,"MARS"
58,111,0.154041478256223,"MARS"
73,69,0.592921089209181,"MARS"
74,66,0.220290088550231,"MARS"
75,66,0.182552768936137,"MARS"
70,59,0.343786812633637,"MARS"
73,59,0.0505541323176751,"MARS"
77,58,0,"MARS"
73,56,0.134070689113563,"MARS"
75,55,0.286190390832902,"MARS"
76,53,0.486940030046342,"MARS"
74,64,0.216544174657028,"MARS"
77,60,0.388845764681892,"MARS"
39,109,0.31164524139995,"MARS"
38,108,0,"MARS"
39,108,0.186342923571928,"MARS"
41,107,0.210741609311421,"MARS"
43,107,0,"MARS"
45,106,0.187917584732319,"MARS"
45,105,0.413511220820922,"MARS"
39,106,0,"MARS"
39,104,0.126375124489444,"MARS"
93,40,0.270083548688294,"MARS"
94,40,0.209945061283618,"MARS"
92,40,0,"MARS"
86,47,0,"MARS"
86,44,0,"MARS"
87,43,0.107618774179915,"MARS"
78,51,0,"MARS"
78,52,0.315048080358793,"MARS"
75,46,0.356021953057125,"MARS"
78,47,0,"MARS"
50,103,0.589903177617762,"MARS"
51,102,0.566478642918825,"MARS"
51,101,0.0264491338681509,"MARS"
48,103,0.451424810890728,"MARS"
47,101,0,"MARS"
46,101,0.0539450316733459,"MARS"
46,103,0.0153922693443242,"MARS"
45,104,0,"MARS"
45,101,0,"MARS"
46,100,0.0602594507360713,"MARS"
49,98,0,"MARS"
50,99,0.0525867760880682,"MARS"
51,100,0,"MARS"
54,95,0,"MARS"
55,97,0.165242211599399,"MARS"
56,96,0.257475800879273,"MARS"
57,96,0.404045996070597,"MARS"
56,103,0.401380434699242,"MARS"
47,94,0.437949192387221,"MARS"
45,98,0.530709225930022,"MARS"
44,98,0,"MARS"
50,97,0,"MARS"
49,97,0,"MARS"
49,94,0.347826267147517,"MARS"
52,95,0.589649719734812,"MARS"
38,170,0.505094563238828,"MARS"
41,170,0.996940791961795,"MARS"
42,170,1,"MARS"
40,174,0.971366654114637,"MARS"
42,172,0.790228307221889,"MARS"
43,169,0.790939051390454,"MARS"
40,169,0.992113462455614,"MARS"
36,175,0.957799457939914,"MARS"
34,170,0.584550951898754,"MARS"
46,179,0.939517082156328,"MARS"
46,171,0.830676100771946,"MARS"
69,150,1,"MARS"
55,197,1,"MARS"
42,194,0.997141179430247,"MARS"
33,196,0.949541320777543,"MARS"
38,189,0.842725136001209,"MARS"
42,185,0.930165262126166,"MARS"
52,191,0.991337436867977,"MARS"
45,122,0.494435542050368,"MARS"
44,120,0.186326602141778,"MARS"
46,122,0,"MARS"
48,122,0.280030159993642,"MARS"
49,122,0.778817175890738,"MARS"
48,127,0.334590834804791,"MARS"
48,126,0.23452651051391,"MARS"
48,124,0.077942278334312,"MARS"
51,124,0.575283865762954,"MARS"
52,125,0.51031175899625,"MARS"
51,126,0.580579835979861,"MARS"
52,120,0.254779195331496,"MARS"
38,121,0.439343598123718,"MARS"
38,123,0.351205760809263,"MARS"
39,123,0.185184223239007,"MARS"
38,122,0.00843949485257886,"MARS"
38,124,0.298220642414412,"MARS"
37,125,0.293043721897939,"MARS"
32,123,0.607469596712123,"MARS"
33,122,0.272732059955918,"MARS"
33,121,0.445148617579752,"MARS"
34,124,0.46795303889442,"MARS"
35,124,0.14137346595861,"MARS"
34,125,0.576357860262809,"MARS"
33,125,0.697274355851196,"MARS"
35,125,0.00878996758573512,"MARS"
33,127,0.675152738790561,"MARS"
30,126,0.488395658827096,"MARS"
29,126,0.269114580843165,"MARS"
27,127,0.670345285033921,"MARS"
27,126,0.637150137659313,"MARS"
27,128,0.552404746948483,"MARS"
29,127,0.642192225367781,"MARS"
30,130,0.512720947334587,"MARS"
31,130,0.49679403676194,"MARS"
29,130,0.492383631061677,"MARS"
30,131,0.567371541593367,"MARS"
27,133,0.641109998463634,"MARS"
25,133,0.712420741673504,"MARS"
18,131,0.534641742158864,"MARS"
69,111,0.803528359993404,"MARS"
70,112,0.575991402015537,"MARS"
68,110,0.720646360204057,"MARS"
64,110,0.663101945529175,"MARS"
65,110,0.582721628483207,"MARS"
66,109,0.397185830796043,"MARS"
69,109,0.322675868946928,"MARS"
74,110,0.933708764039396,"MARS"
70,109,0.556932903555673,"MARS"
78,109,0.828854315546319,"MARS"
70,107,0.629461995723487,"MARS"
68,107,0.658527211260655,"MARS"
66,106,0.641210129755918,"MARS"
65,105,0.671759003873338,"MARS"
64,105,0.649113682604154,"MARS"
63,106,0.670666968120196,"MARS"
61,102,0.475377322879627,"MARS"
67,102,0.809001329821432,"MARS"
68,106,0.807903887138227,"MARS"
73,107,0.56102913181061,"MARS"
69,105,0.745541889302241,"MARS"
54,144,0.975434400607261,"MARS"
51,140,0.735619700541983,"MARS"
52,137,0.680944064722642,"MARS"
54,135,0.914641446108385,"MARS"
55,137,0.941646146085083,"MARS"
56,134,0.781870132668932,"MARS"
45,162,1,"MARS"
44,163,0.878849795312971,"MARS"
39,166,0.999156939097205,"MARS"
40,161,0.927276183789934,"MARS"
33,163,1,"MARS"
40,164,0.859600860715562,"MARS"
42,163,1,"MARS"
47,158,1,"MARS"
43,158,0.982474729589792,"MARS"
34,183,0.735354029608501,"MARS"
31,179,0.999382500292773,"MARS"
30,175,1,"MARS"
17,178,1,"MARS"
18,176,1,"MARS"
22,175,1,"MARS"
108,88,0.987979810469309,"MARS"
108,84,1,"MARS"
100,85,1,"MARS"
101,85,1,"MARS"
102,85,1,"MARS"
98,81,1,"MARS"
101,81,1,"MARS"
98,79,1,"MARS"
100,79,1,"MARS"
105,79,1,"MARS"
120,78,1,"MARS"
113,70,1,"MARS"
110,72,0.79710090158917,"MARS"
112,74,1,"MARS"
101,78,0.960026095660728,"MARS"
101,75,1,"MARS"
105,74,1,"MARS"
106,76,1,"MARS"
107,76,0.994949233422603,"MARS"
79,116,0.844440166535975,"MARS"
80,117,0.909802326102079,"MARS"
80,116,0.87504037906437,"MARS"
82,117,0.694513698537082,"MARS"
83,118,0.88162750861702,"MARS"
87,121,0.948846585994388,"MARS"
82,116,0.763418847307417,"MARS"
83,114,0.887905178460328,"MARS"
83,113,0.761694815313155,"MARS"
78,116,0.858575318366285,"MARS"
78,112,0.850440967507277,"MARS"
111,40,0.652757717297704,"MARS"
108,40,0.432761122207145,"MARS"
102,41,0.482968466089056,"MARS"
100,40,0.521125609707201,"MARS"
104,38,0.23696708709998,"MARS"
99,38,0,"MARS"
102,37,0.129468263121974,"MARS"
101,38,0.194963427705363,"MARS"
101,37,0.398383290597026,"MARS"
103,36,0.242484642109232,"MARS"
103,35,0.0627827444980124,"MARS"
103,34,0,"MARS"
108,38,0,"MARS"
107,37,0.280101543956777,"MARS"
106,36,0,"MARS"
106,34,0.0590854286677512,"MARS"
107,35,0,"MARS"
109,35,0,"MARS"
110,35,0.119042286512147,"MARS"
109,36,0.427451654235866,"MARS"
110,36,0,"MARS"
110,37,0,"MARS"
113,37,0.180010094716414,"MARS"
113,36,0.128480589764982,"MARS"
56,126,0.660265577900181,"MARS"
52,129,0.649999117636057,"MARS"
53,129,0.678860696182986,"MARS"
53,130,0.884872754976868,"MARS"
48,128,0.630743803296133,"MARS"
49,132,0.504181117543739,"MARS"
43,134,0.599454555244605,"MARS"
44,136,0.523099425486848,"MARS"
48,130,0.692367887580461,"MARS"
56,141,0.853649508566405,"MARS"
57,140,0.943593876541344,"MARS"
57,139,0.738748761549855,"MARS"
56,139,0.952097580097621,"MARS"
56,138,0.929824114968997,"MARS"
58,138,0.934783789041627,"MARS"
59,139,0.771640615592522,"MARS"
58,140,0.887193028234264,"MARS"
59,140,1,"MARS"
58,143,0.825832064561279,"MARS"
63,148,1,"MARS"
